protein, rna
NP_001275317.1, NM_001288388.1
XP_006345106.1, XM_006345044.2
XP_006366185.1, XM_006366123.2
XP_015162537.1, XM_015307051.1
XP_006358193.1, XM_006358131.2
XP_006352682.1, XM_006352620.2
XP_006360291.1, XM_006360229.2
XP_006365251.1, XM_006365189.2
XP_006367088.1, XM_006367026.2
XP_015160708.1, XM_015305222.1
XP_006345362.1, XM_006345300.2
XP_006345363.1, XM_006345301.2
NP_001274977.1, NM_001288048.1
XP_006344639.1, XM_006344577.2
XP_006353397.1, XM_006353335.1
XP_015165832.1, XM_015310346.1
XP_015165833.1, XM_015310347.1
XP_015165834.1, XM_015310348.1
XP_006362052.1, XM_006361990.2
XP_006345839.1, XM_006345777.2
XP_006338995.1, XM_006338933.2
XP_006363057.1, XM_006362995.2
XP_006338550.1, XM_006338488.2
XP_015160824.1, XM_015305338.1
XP_006350826.1, XM_006350764.2
XP_006348900.1, XM_006348838.2
XP_006349040.1, XM_006348978.2
XP_006340308.1, XM_006340246.2
NP_001275320.1, NM_001288391.1
XP_006351263.1, XM_006351201.2
XP_006339448.1, XM_006339386.2
XP_006340540.1, XM_006340478.2
XP_006347382.1, XM_006347320.2
XP_006349684.1, XM_006349622.2
XP_006349686.1, XM_006349624.2
XP_006348152.1, XM_006348090.2
XP_006338970.1, XM_006338908.2
XP_015164101.1, XM_015308615.1
XP_006352445.1, XM_006352383.2
XP_006366737.1, XM_006366675.2
XP_006343785.1, XM_006343723.2
XP_006339425.1, XM_006339363.2
XP_006355453.1, XM_006355391.2
XP_006363475.1, XM_006363413.2
XP_006364835.1, XM_006364773.2
XP_015159617.1, XM_015304131.1
XP_006354878.1, XM_006354816.2
XP_006366929.1, XM_006366867.2
XP_006358278.1, XM_006358216.2
XP_006342015.1, XM_006341953.2
XP_006364290.1, XM_006364228.2
XP_006361427.1, XM_006361365.2
XP_006361428.1, XM_006361366.2
XP_006350961.1, XM_006350899.2
XP_006342112.1, XM_006342050.2
XP_006365914.1, XM_006365852.2
XP_006365915.1, XM_006365853.2
XP_006363190.1, XM_006363128.2
XP_006360471.1, XM_006360409.2
XP_006355129.2, XM_006355067.2
XP_006338867.1, XM_006338805.2
XP_006342004.1, XM_006341942.2
XP_006342005.1, XM_006341943.2
XP_006357974.1, XM_006357912.2
XP_006349682.1, XM_006349620.2
XP_006363760.1, XM_006363698.2
XP_006363762.1, XM_006363700.2
XP_015159083.1, XM_015303597.1
XP_006352504.1, XM_006352442.2
XP_006343479.1, XM_006343417.2
XP_006342523.1, XM_006342461.2
XP_006340959.1, XM_006340897.2
XP_006355752.1, XM_006355690.1
XP_006366001.1, XM_006365939.2
XP_006366671.1, XM_006366609.2
XP_015160481.1, XM_015304995.1
XP_006346048.1, XM_006345986.2
XP_006343876.1, XM_006343814.2
XP_006352216.1, XM_006352154.2
XP_006359119.1, XM_006359057.2
XP_006364555.1, XM_006364493.2
XP_006342341.1, XM_006342279.2
XP_006346362.1, XM_006346300.2
XP_006346583.1, XM_006346521.2
XP_006349441.1, XM_006349379.2
XP_006350715.1, XM_006350653.2
XP_006346034.1, XM_006345972.2
XP_006350989.1, XM_006350927.2
XP_006364213.2, XM_006364151.2
XP_006365263.1, XM_006365201.2
XP_006340775.1, XM_006340713.2
XP_006338896.1, XM_006338834.2
XP_006347279.1, XM_006347217.2
XP_006338734.1, XM_006338672.2
XP_006345232.1, XM_006345170.2
XP_006345797.1, XM_006345735.2
XP_006342449.1, XM_006342387.2
XP_015162051.1, XM_015306565.1
XP_015162052.1, XM_015306566.1
XP_006359416.1, XM_006359354.2
XP_006349148.1, XM_006349086.2
XP_006339719.1, XM_006339657.2
XP_015167836.1, XM_015312350.1
XP_006364749.1, XM_006364687.2
XP_006366797.1, XM_006366735.2
XP_006366798.1, XM_006366736.2
NP_001275056.1, NM_001288127.1
XP_006354774.1, XM_006354712.2
XP_006338559.1, XM_006338497.2
XP_006356022.1, XM_006355960.2
XP_006361400.1, XM_006361338.2
XP_006364377.1, XM_006364315.2
NP_001275167.1, NM_001288238.1
XP_006362523.1, XM_006362461.2
XP_006344248.1, XM_006344186.2
XP_006339768.1, XM_006339706.1
XP_006337988.1, XM_006337926.2
XP_006349851.1, XM_006349789.2
XP_006338627.1, XM_006338565.2
XP_006362327.1, XM_006362265.2
XP_006367733.2, XM_006367671.2
XP_006354758.1, XM_006354696.2
XP_006341011.1, XM_006340949.2
XP_006350720.1, XM_006350658.2
XP_006352298.1, XM_006352236.1
XP_006339202.1, XM_006339140.2
XP_006342062.1, XM_006342000.2
XP_006339953.1, XM_006339891.2
XP_015169035.1, XM_015313549.1
XP_015169041.1, XM_015313555.1
XP_006362010.1, XM_006361948.2
XP_015158266.1, XM_015302780.1
XP_006364362.1, XM_006364300.2
XP_006340919.1, XM_006340857.2
XP_006354415.1, XM_006354353.2
XP_015167336.1, XM_015311850.1
XP_006366736.1, XM_006366674.2
XP_006352325.1, XM_006352263.2
NP_001275306.1, NM_001288377.1
XP_006353034.1, XM_006352972.2
XP_006352382.1, XM_006352320.2
XP_006338083.1, XM_006338021.2
XP_006360154.1, XM_006360092.1
XP_006367361.1, XM_006367299.2
XP_006344814.1, XM_006344752.2
XP_006351022.1, XM_006350960.2
XP_006347434.1, XM_006347372.2
XP_006363968.1, XM_006363906.2
XP_006342610.1, XM_006342548.2
XP_006354503.1, XM_006354441.2
XP_006348551.1, XM_006348489.1
XP_006338221.1, XM_006338159.2
XP_015160265.1, XM_015304779.1
NP_001275028.1, NM_001288099.1
XP_006348393.1, XM_006348331.2
XP_006345024.1, XM_006344962.2
XP_006343740.1, XM_006343678.2
XP_006352186.1, XM_006352124.2
XP_006352688.1, XM_006352626.2
XP_006339878.1, XM_006339816.2
XP_006340424.2, XM_006340362.2
XP_015170939.1, XM_015315453.1
XP_015170947.1, XM_015315461.1
XP_015170950.1, XM_015315464.1
XP_006353456.1, XM_006353394.2
XP_006349837.1, XM_006349775.2
XP_006367481.1, XM_006367419.2
XP_015160932.1, XM_015305446.1
XP_006365306.1, XM_006365244.2
XP_006344097.1, XM_006344035.2
XP_006366823.1, XM_006366761.2
XP_006353606.1, XM_006353544.2
XP_006361860.1, XM_006361798.2
XP_006349666.1, XM_006349604.2
XP_006365465.1, XM_006365403.2
XP_006351444.1, XM_006351382.2
XP_006354611.1, XM_006354549.2
XP_015167428.1, XM_015311942.1
XP_006347663.1, XM_006347601.2
XP_006347664.1, XM_006347602.2
XP_006360825.1, XM_006360763.2
XP_006365320.1, XM_006365258.2
XP_006339097.1, XM_006339035.2
XP_006362930.1, XM_006362868.2
XP_015158710.1, XM_015303224.1
XP_006344197.1, XM_006344135.2
XP_006340757.1, XM_006340695.2
XP_006350655.1, XM_006350593.2
XP_006367266.1, XM_006367204.2
XP_006343746.1, XM_006343684.2
XP_006338529.1, XM_006338467.2
XP_006341107.1, XM_006341045.2
XP_006364265.1, XM_006364203.2
XP_015159347.1, XM_015303861.1
XP_006353484.1, XM_006353422.2
XP_006347518.1, XM_006347456.2
XP_006338399.1, XM_006338337.2
XP_006347208.1, XM_006347146.2
XP_006353431.1, XM_006353369.2
XP_015166821.1, XM_015311335.1
XP_015165743.1, XM_015310257.1
XP_015165744.1, XM_015310258.1
XP_006344022.1, XM_006343960.1
XP_006360737.1, XM_006360675.1
XP_006353305.1, XM_006353243.2
XP_006349466.1, XM_006349404.2
XP_006356617.1, XM_006356555.2
XP_006351901.1, XM_006351839.2
XP_006361582.1, XM_006361520.2
XP_006343165.1, XM_006343103.2
XP_006352918.1, XM_006352856.2
XP_006352920.1, XM_006352858.2
XP_006363720.1, XM_006363658.2
XP_006359822.1, XM_006359760.2
XP_006361462.1, XM_006361400.2
XP_006353023.1, XM_006352961.2
XP_015163695.1, XM_015308209.1
XP_006344169.1, XM_006344107.2
XP_006347120.1, XM_006347058.2
XP_006346099.1, XM_006346037.2
XP_006342606.1, XM_006342544.2
XP_006360314.1, XM_006360252.2
XP_006356878.1, XM_006356816.2
XP_006365400.1, XM_006365338.2
XP_006359200.1, XM_006359138.1
XP_006348258.1, XM_006348196.2
XP_006343071.1, XM_006343009.2
XP_006366144.1, XM_006366082.2
XP_006349783.1, XM_006349721.2
XP_006347160.1, XM_006347098.2
XP_006361008.1, XM_006360946.2
XP_006364591.1, XM_006364529.2
XP_006342930.1, XM_006342868.2
XP_006361333.1, XM_006361271.2
XP_006345732.1, XM_006345670.2
XP_006338181.1, XM_006338119.2
XP_006343975.1, XM_006343913.2
XP_006343553.1, XM_006343491.2
XP_006345286.1, XM_006345224.2
XP_006343759.1, XM_006343697.2
XP_015162590.1, XM_015307104.1
XP_006342916.1, XM_006342854.2
XP_006361338.1, XM_006361276.2
XP_006354144.1, XM_006354082.2
XP_006354145.1, XM_006354083.2
XP_015167154.1, XM_015311668.1
XP_006363772.1, XM_006363710.2
XP_006361317.1, XM_006361255.2
XP_006352586.1, XM_006352524.2
XP_006359510.1, XM_006359448.2
XP_006352469.2, XM_006352407.2
XP_006355982.2, XM_006355920.2
XP_006350934.1, XM_006350872.2
XP_006341513.1, XM_006341451.2
XP_006366785.1, XM_006366723.2
XP_006344747.1, XM_006344685.2
XP_006361673.1, XM_006361611.2
XP_006348622.1, XM_006348560.2
XP_006359385.1, XM_006359323.2
XP_006359386.1, XM_006359324.2
XP_006358292.1, XM_006358230.2
XP_006363622.1, XM_006363560.2
XP_006349507.1, XM_006349445.2
XP_006363071.1, XM_006363009.2
XP_006353112.1, XM_006353050.2
XP_006362422.1, XM_006362360.2
XP_006359022.1, XM_006358960.2
XP_006348961.1, XM_006348899.2
XP_006343658.1, XM_006343596.2
XP_006350151.1, XM_006350089.1
XP_006350152.1, XM_006350090.1
XP_006365103.1, XM_006365041.2
XP_006347885.1, XM_006347823.1
XP_006350994.1, XM_006350932.2
XP_006350995.1, XM_006350933.2
XP_006350996.1, XM_006350934.2
XP_006358158.1, XM_006358096.2
XP_006364825.1, XM_006364763.2
XP_006362877.1, XM_006362815.2
XP_006355026.1, XM_006354964.2
XP_006358756.1, XM_006358694.2
XP_006350543.2, XM_006350481.2
XP_006345014.1, XM_006344952.2
XP_006340307.1, XM_006340245.2
XP_006338770.2, XM_006338708.2
XP_015162266.1, XM_015306780.1
XP_006359769.1, XM_006359707.2
XP_006359903.1, XM_006359841.2
XP_006353890.1, XM_006353828.2
XP_006359114.1, XM_006359052.2
XP_006345914.1, XM_006345852.2
XP_015170857.1, XM_015315371.1
XP_006347614.1, XM_006347552.2
XP_006338400.1, XM_006338338.2
XP_006338401.1, XM_006338339.2
XP_006352137.1, XM_006352075.2
XP_006353009.1, XM_006352947.2
XP_006345121.1, XM_006345059.2
NP_001275630.1, NM_001288701.1
XP_006343601.1, XM_006343539.2
XP_006343602.1, XM_006343540.2
XP_006350812.2, XM_006350750.2
XP_006352456.1, XM_006352394.2
XP_015166398.1, XM_015310912.1
XP_006353763.1, XM_006353701.2
XP_006353181.1, XM_006353119.2
XP_006345048.1, XM_006344986.2
XP_015163163.1, XM_015307677.1
XP_015163164.1, XM_015307678.1
XP_015163165.1, XM_015307679.1
XP_006355297.1, XM_006355235.2
XP_006366649.1, XM_006366587.2
XP_006343323.1, XM_006343261.2
NP_001275405.1, NM_001288476.1
XP_006344530.1, XM_006344468.2
XP_006350524.1, XM_006350462.2
XP_006364823.1, XM_006364761.2
XP_006343043.1, XM_006342981.2
XP_006342082.1, XM_006342020.2
XP_006363110.1, XM_006363048.2
XP_006353365.1, XM_006353303.2
XP_006354791.1, XM_006354729.2
XP_015161744.1, XM_015306258.1
XP_006368095.1, XM_006368033.2
XP_006339116.1, XM_006339054.2
XP_006350956.1, XM_006350894.2
XP_006350957.1, XM_006350895.2
XP_006366947.1, XM_006366885.2
XP_006363459.1, XM_006363397.2
XP_006347917.1, XM_006347855.2
XP_006367962.1, XM_006367900.2
XP_006355015.1, XM_006354953.2
XP_006343656.1, XM_006343594.2
XP_015169208.1, XM_015313722.1
XP_006352796.1, XM_006352734.2
XP_006339751.1, XM_006339689.2
XP_006338823.1, XM_006338761.2
XP_006355719.1, XM_006355657.2
XP_015167970.1, XM_015312484.1
XP_006339459.1, XM_006339397.2
XP_006366127.1, XM_006366065.2
XP_015167864.1, XM_015312378.1
XP_006347558.1, XM_006347496.2
NP_001275602.1, NM_001288673.1
XP_006338514.1, XM_006338452.2
XP_006364247.1, XM_006364185.2
NP_001274983.1, NM_001288054.1
XP_006347985.1, XM_006347923.1
XP_006362530.1, XM_006362468.2
XP_006347228.1, XM_006347166.2
XP_006367386.1, XM_006367324.2
XP_006367387.1, XM_006367325.2
XP_006360850.1, XM_006360788.2
XP_006343873.1, XM_006343811.2
XP_006367891.1, XM_006367829.1
XP_006362589.1, XM_006362527.2
XP_006347134.1, XM_006347072.2
XP_006356987.1, XM_006356925.2
XP_006356632.1, XM_006356570.2
XP_006349183.1, XM_006349121.2
XP_006343787.1, XM_006343725.2
XP_006354314.1, XM_006354252.2
XP_006355733.1, XM_006355671.2
XP_015167277.1, XM_015311791.1
XP_006366445.1, XM_006366383.2
XP_006341837.1, XM_006341775.2
XP_006346060.1, XM_006345998.2
XP_006339824.1, XM_006339762.2
XP_006364049.1, XM_006363987.2
XP_006353043.1, XM_006352981.2
XP_006353044.1, XM_006352982.2
XP_006360270.1, XM_006360208.2
XP_006367303.1, XM_006367241.2
XP_006341581.1, XM_006341519.2
XP_006359126.1, XM_006359064.2
XP_006349440.1, XM_006349378.2
XP_006360330.1, XM_006360268.2
XP_006346167.1, XM_006346105.2
XP_006356526.1, XM_006356464.2
XP_006347295.1, XM_006347233.2
XP_006342547.1, XM_006342485.1
XP_006356301.1, XM_006356239.2
XP_006348341.1, XM_006348279.2
XP_006348342.1, XM_006348280.2
XP_006348343.1, XM_006348281.2
XP_015164654.1, XM_015309168.1
XP_006344317.1, XM_006344255.2
XP_006343299.1, XM_006343237.2
NP_001274995.1, NM_001288066.1
XP_006350673.1, XM_006350611.2
XP_006357887.1, XM_006357825.2
XP_006343498.2, XM_006343436.2
XP_006364458.1, XM_006364396.2
XP_015159438.1, XM_015303952.1
XP_006352184.1, XM_006352122.2
XP_006344221.2, XM_006344159.2
XP_006351637.1, XM_006351575.2
XP_006342088.1, XM_006342026.2
XP_006342121.1, XM_006342059.2
XP_006343298.1, XM_006343236.2
XP_006345127.1, XM_006345065.1
XP_015163134.1, XM_015307648.1
XP_006343929.1, XM_006343867.1
XP_006358203.1, XM_006358141.2
XP_006347677.1, XM_006347615.2
XP_006356319.1, XM_006356257.2
XP_006355892.1, XM_006355830.2
XP_006363188.1, XM_006363126.2
XP_006340827.1, XM_006340765.2
XP_006346363.1, XM_006346301.2
XP_006345307.1, XM_006345245.2
XP_015163263.1, XM_015307777.1
XP_015163264.1, XM_015307778.1
XP_006363008.1, XM_006362946.2
XP_006351168.1, XM_006351106.2
XP_006352744.1, XM_006352682.2
XP_006357054.2, XM_006356992.2
XP_006353124.2, XM_006353062.2
XP_006358966.1, XM_006358904.2
XP_006339713.1, XM_006339651.2
XP_006345799.1, XM_006345737.2
XP_006345801.1, XM_006345739.2
XP_006357078.1, XM_006357016.2
XP_015160228.1, XM_015304742.1
NP_001274840.1, NM_001287911.1
XP_006349477.1, XM_006349415.2
XP_006349140.1, XM_006349078.2
XP_006345903.1, XM_006345841.2
XP_006356626.1, XM_006356564.2
XP_006353578.1, XM_006353516.2
XP_006362251.1, XM_006362189.2
XP_006362252.1, XM_006362190.2
XP_006362253.1, XM_006362191.2
XP_006362254.1, XM_006362192.2
XP_015158382.1, XM_015302896.1
XP_006359116.1, XM_006359054.2
XP_006365074.1, XM_006365012.2
XP_006359224.1, XM_006359162.2
NP_001275077.1, NM_001288148.1
XP_006343823.1, XM_006343761.2
XP_006355456.1, XM_006355394.2
XP_006363369.1, XM_006363307.2
XP_006359064.1, XM_006359002.2
XP_006341608.1, XM_006341546.2
XP_006339975.1, XM_006339913.2
XP_006346197.1, XM_006346135.2
XP_006351471.1, XM_006351409.2
XP_006355402.1, XM_006355340.2
XP_006338246.1, XM_006338184.2
XP_006347357.1, XM_006347295.2
XP_006363985.1, XM_006363923.2
XP_006342645.1, XM_006342583.2
XP_006344106.1, XM_006344044.2
XP_015162655.1, XM_015307169.1
XP_006344463.1, XM_006344401.2
XP_006360473.1, XM_006360411.2
XP_015161546.1, XM_015306060.1
XP_006342914.1, XM_006342852.2
XP_006352254.1, XM_006352192.2
XP_006348328.1, XM_006348266.2
XP_006358928.1, XM_006358866.2
XP_006359477.1, XM_006359415.2
XP_006340873.1, XM_006340811.2
XP_006353879.1, XM_006353817.2
XP_006341523.1, XM_006341461.2
XP_006355739.1, XM_006355677.2
XP_015163667.1, XM_015308181.1
XP_006356939.1, XM_006356877.2
XP_006345454.2, XM_006345392.2
XP_006343694.1, XM_006343632.2
XP_006340157.1, XM_006340095.2
XP_006350177.1, XM_006350115.2
XP_006351311.1, XM_006351249.2
XP_006349287.1, XM_006349225.2
XP_015165013.1, XM_015309527.1
XP_015165014.1, XM_015309528.1
XP_006349083.1, XM_006349021.2
XP_006349572.1, XM_006349510.2
XP_006354375.1, XM_006354313.2
XP_015167318.1, XM_015311832.1
XP_006343645.1, XM_006343583.2
XP_006343646.1, XM_006343584.1
XP_006351332.1, XM_006351270.2
XP_006342322.1, XM_006342260.2
XP_006349893.2, XM_006349831.2
XP_015165264.1, XM_015309778.1
XP_006339407.1, XM_006339345.2
XP_006349630.1, XM_006349568.2
XP_006338638.1, XM_006338576.2
XP_015163039.1, XM_015307553.1
XP_006359366.1, XM_006359304.2
XP_006343798.1, XM_006343736.2
XP_006352231.1, XM_006352169.2
XP_006342518.1, XM_006342456.2
NP_001275218.1, NM_001288289.1
XP_006348421.1, XM_006348359.2
XP_006339901.1, XM_006339839.2
XP_015168713.1, XM_015313227.1
XP_006354698.2, XM_006354636.2
XP_006354699.2, XM_006354637.2
XP_015167479.1, XM_015311993.1
XP_006359720.1, XM_006359658.2
XP_006340688.1, XM_006340626.2
XP_006358971.1, XM_006358909.2
XP_006339556.1, XM_006339494.2
XP_006346123.1, XM_006346061.2
XP_006357761.1, XM_006357699.2
XP_015169118.1, XM_015313632.1
XP_006358591.1, XM_006358529.2
XP_006338238.1, XM_006338176.2
XP_006338239.1, XM_006338177.2
XP_006350248.1, XM_006350186.2
XP_006344902.1, XM_006344840.2
XP_006351662.1, XM_006351600.2
XP_006341524.1, XM_006341462.2
XP_015161699.1, XM_015306213.1
XP_006340878.1, XM_006340816.2
XP_006341836.1, XM_006341774.2
XP_006355410.1, XM_006355348.2
XP_006344822.1, XM_006344760.1
XP_006358541.1, XM_006358479.2
XP_015159265.1, XM_015303779.1
XP_006348664.1, XM_006348602.2
XP_006365903.2, XM_006365841.2
XP_015160133.1, XM_015304647.1
XP_015160134.1, XM_015304648.1
XP_006352965.1, XM_006352903.2
XP_006346281.1, XM_006346219.2
XP_006363727.1, XM_006363665.2
XP_006364376.1, XM_006364314.2
XP_006367610.1, XM_006367548.2
XP_006362522.1, XM_006362460.2
XP_006348097.1, XM_006348035.2
XP_006367624.1, XM_006367562.2
XP_006363988.1, XM_006363926.2
XP_006364767.1, XM_006364705.2
XP_006358852.1, XM_006358790.2
XP_006364226.1, XM_006364164.2
XP_006367113.1, XM_006367051.2
XP_006367114.1, XM_006367052.2
XP_006367115.1, XM_006367053.2
XP_006367116.1, XM_006367054.2
XP_015161107.1, XM_015305621.1
XP_006348522.1, XM_006348460.2
XP_006349152.1, XM_006349090.2
XP_006352085.1, XM_006352023.2
XP_006367277.1, XM_006367215.2
XP_006352020.1, XM_006351958.2
XP_006357958.1, XM_006357896.2
XP_006346115.1, XM_006346053.2
NP_001275067.1, NM_001288138.1
XP_006347608.1, XM_006347546.2
XP_006342742.1, XM_006342680.2
XP_006355144.1, XM_006355082.2
XP_006356469.1, XM_006356407.2
XP_006349843.1, XM_006349781.2
XP_006365440.1, XM_006365378.2
XP_006339091.1, XM_006339029.2
XP_006340198.1, XM_006340136.2
XP_006343176.1, XM_006343114.2
XP_006354636.1, XM_006354574.2
XP_006359317.1, XM_006359255.2
XP_006366789.1, XM_006366727.2
XP_006366790.1, XM_006366728.2
XP_006345946.1, XM_006345884.2
XP_015170355.1, XM_015314869.1
XP_006353696.2, XM_006353634.2
XP_006353025.1, XM_006352963.2
XP_006349704.1, XM_006349642.2
XP_006361082.1, XM_006361020.2
XP_006348562.1, XM_006348500.2
XP_006343980.1, XM_006343918.2
XP_006345834.1, XM_006345772.2
XP_006347097.1, XM_006347035.2
XP_006361810.1, XM_006361748.2
XP_006361792.1, XM_006361730.2
XP_006339291.1, XM_006339229.2
XP_006345727.1, XM_006345665.2
XP_006343634.1, XM_006343572.2
XP_006362745.1, XM_006362683.2
XP_015158633.1, XM_015303147.1
XP_006340243.1, XM_006340181.2
XP_006343138.1, XM_006343076.1
XP_006352615.1, XM_006352553.2
XP_006347138.1, XM_006347076.2
XP_006348166.1, XM_006348104.2
XP_015165959.1, XM_015310473.1
XP_006366939.1, XM_006366877.2
XP_006350290.1, XM_006350228.2
XP_006362770.1, XM_006362708.1
XP_006351313.1, XM_006351251.2
XP_006355615.1, XM_006355553.2
XP_006358242.1, XM_006358180.2
XP_006341977.1, XM_006341915.2
XP_015161894.1, XM_015306408.1
XP_006350578.1, XM_006350516.2
XP_006353337.1, XM_006353275.2
XP_006357904.1, XM_006357842.2
XP_006357905.1, XM_006357843.2
XP_006365250.1, XM_006365188.2
XP_006347349.1, XM_006347287.2
XP_015160617.1, XM_015305131.1
XP_006340639.1, XM_006340577.2
XP_006349989.1, XM_006349927.2
XP_006360126.1, XM_006360064.2
XP_006365431.1, XM_006365369.2
XP_006362812.1, XM_006362750.2
XP_006366817.1, XM_006366755.2
XP_006366818.1, XM_006366756.2
XP_006368099.2, XM_006368037.2
NP_001275219.1, NM_001288290.1
XP_006349509.1, XM_006349447.2
XP_006363732.1, XM_006363670.2
XP_006365317.1, XM_006365255.2
XP_006356776.1, XM_006356714.2
XP_006342327.1, XM_006342265.2
XP_006346404.1, XM_006346342.2
XP_006346405.1, XM_006346343.2
XP_006353964.1, XM_006353902.2
XP_006340641.1, XM_006340579.2
XP_006345505.1, XM_006345443.2
XP_006338329.1, XM_006338267.2
XP_006348956.1, XM_006348894.1
XP_006367458.1, XM_006367396.2
XP_006351437.1, XM_006351375.2
XP_006351438.1, XM_006351376.2
XP_006351439.1, XM_006351377.2
XP_015165976.1, XM_015310490.1
XP_015165977.1, XM_015310491.1
XP_006353778.1, XM_006353716.2
XP_006355205.1, XM_006355143.2
XP_015169018.1, XM_015313532.1
XP_006352977.1, XM_006352915.2
XP_006339017.1, XM_006338955.2
XP_006344233.1, XM_006344171.2
XP_006360415.1, XM_006360353.2
XP_006345963.1, XM_006345901.2
XP_006358162.1, XM_006358100.2
XP_006352778.1, XM_006352716.2
XP_006361919.1, XM_006361857.2
XP_006352402.1, XM_006352340.2
XP_006340316.1, XM_006340254.2
XP_006359506.1, XM_006359444.2
XP_006338398.1, XM_006338336.2
XP_015162306.1, XM_015306820.1
XP_006342301.1, XM_006342239.2
XP_006338845.1, XM_006338783.2
XP_006363869.1, XM_006363807.2
XP_015159144.1, XM_015303658.1
XP_006357854.1, XM_006357792.2
XP_006359233.1, XM_006359171.2
XP_006358142.1, XM_006358080.2
XP_006364516.1, XM_006364454.2
XP_006359230.1, XM_006359168.2
XP_006366495.1, XM_006366433.2
XP_006356743.1, XM_006356681.2
XP_006338406.1, XM_006338344.2
XP_006338410.1, XM_006338348.2
XP_006338773.1, XM_006338711.2
XP_015162322.1, XM_015306836.1
XP_006363154.2, XM_006363092.2
XP_006357886.1, XM_006357824.2
XP_006354753.1, XM_006354691.1
XP_006355901.1, XM_006355839.2
XP_006355898.1, XM_006355836.2
XP_006355899.1, XM_006355837.2
XP_006358880.1, XM_006358818.2
XP_006353221.1, XM_006353159.2
XP_006353052.1, XM_006352990.2
XP_006353053.1, XM_006352991.2
XP_006363158.1, XM_006363096.2
XP_006344754.1, XM_006344692.2
XP_006347816.1, XM_006347754.2
XP_006358283.1, XM_006358221.2
XP_006349215.1, XM_006349153.2
