protein, rna
XP_012068432.1, XM_012213042.3
XP_012073592.1, XM_012218202.3
XP_012079360.1, XM_012223970.3
XP_012079488.1, XM_012224098.3
XP_012083675.2, XM_012228285.3
XP_012086103.3, XM_012230713.3
XP_012090971.1, XM_012235581.2
XP_012065221.1, XM_012209831.3
XP_012092927.1, XM_012237537.3
XP_012074751.2, XM_012219361.3
XP_012070361.1, XM_012214971.3
XP_012089998.1, XM_012234608.3
XP_012070284.1, XM_012214894.3
XP_020535007.2, XM_020679348.2
XP_012089808.1, XM_012234418.3
XP_012084693.1, XM_012229303.3
XP_012075520.1, XM_012220130.3
XP_012075521.1, XM_012220131.3
XP_012065293.1, XM_012209903.3
NP_001306853.1, NM_001319924.1
XP_012092648.1, XM_012237258.3
XP_012081701.1, XM_012226311.3
XP_012067217.1, XM_012211827.2
XP_012084424.1, XM_012229034.3
XP_020538784.1, XM_020683125.2
XP_037495855.1, XM_037639927.1
XP_012080409.1, XM_012225019.3
XP_012089654.1, XM_012234264.2
XP_012071480.1, XM_012216090.2
XP_012090525.1, XM_012235135.3
XP_012085051.1, XM_012229661.3
XP_012078129.1, XM_012222739.3
XP_020540809.1, XM_020685150.2
XP_020540810.1, XM_020685151.2
XP_020540811.1, XM_020685152.2
XP_037492087.1, XM_037636159.1
XP_037491114.1, XM_037635186.1
XP_012070535.1, XM_012215145.3
XP_012084711.1, XM_012229321.3
XP_012089036.1, XM_012233646.3
XP_012066048.1, XM_012210658.3
XP_012068227.1, XM_012212837.3
XP_012080968.1, XM_012225578.3
XP_020537749.1, XM_020682090.2
XP_012087909.1, XM_012232519.3
XP_012081789.1, XM_012226399.2
XP_012082257.1, XM_012226867.3
XP_037494443.1, XM_037638515.1
XP_037495103.1, XM_037639175.1
XP_012064677.1, XM_012209287.3
XP_012066330.1, XM_012210940.3
XP_012085977.1, XM_012230587.3
XP_037493265.1, XM_037637337.1
XP_012073688.1, XM_012218298.3
XP_012073696.1, XM_012218306.3
XP_012079677.1, XM_012224287.3
XP_012092224.1, XM_012236834.3
XP_012091309.1, XM_012235919.3
XP_037493367.1, XM_037637439.1
XP_012089780.1, XM_012234390.3
XP_012076141.1, XM_012220751.3
XP_037492105.1, XM_037636177.1
XP_012084099.1, XM_012228709.2
XP_020537384.1, XM_020681725.2
XP_012069478.1, XM_012214088.3
XP_012069980.1, XM_012214590.2
XP_012069696.1, XM_012214306.3
XP_012087584.1, XM_012232194.3
XP_037493336.1, XM_037637408.1
XP_012071655.1, XM_012216265.3
XP_037492258.1, XM_037636330.1
XP_037492259.1, XM_037636331.1
XP_037495813.1, XM_037639885.1
XP_012078808.1, XM_012223418.3
XP_012073852.1, XM_012218462.3
XP_012073853.1, XM_012218463.3
XP_012091653.1, XM_012236263.3
XP_012089320.1, XM_012233930.3
XP_020540486.1, XM_020684827.2
XP_037497180.1, XM_037641252.1
XP_012073680.1, XM_012218290.3
XP_012078345.1, XM_012222955.3
XP_037497546.1, XM_037641618.1
XP_012082098.1, XM_012226708.3
XP_012067686.1, XM_012212296.2
XP_012085682.1, XM_012230292.3
XP_012085683.1, XM_012230293.3
XP_020539269.1, XM_020683610.2
XP_037497800.1, XM_037641872.1
XP_012071972.1, XM_012216582.3
XP_012080662.1, XM_012225272.3
XP_012092225.1, XM_012236835.3
XP_012073593.1, XM_012218203.3
XP_012079988.2, XM_012224598.3
XP_037494106.1, XM_037638178.1
XP_012073528.1, XM_012218138.3
XP_012077636.1, XM_012222246.3
XP_012088342.1, XM_012232952.3
XP_012092210.1, XM_012236820.3
XP_012087429.1, XM_012232039.3
XP_012086752.1, XM_012231362.3
XP_012086615.1, XM_012231225.3
XP_012071334.1, XM_012215944.3
XP_012085209.1, XM_012229819.3
XP_012076988.1, XM_012221598.3
XP_012076989.1, XM_012221599.3
XP_012075870.1, XM_012220480.3
XP_012092653.1, XM_012237263.3
XP_012068924.1, XM_012213534.3
XP_037497499.1, XM_037641571.1
XP_037497500.1, XM_037641572.1
XP_037497501.1, XM_037641573.1
XP_037493663.1, XM_037637735.1
XP_012068683.1, XM_012213293.2
XP_012073182.1, XM_012217792.3
XP_012084978.1, XM_012229588.3
XP_012070775.1, XM_012215385.3
XP_012083714.3, XM_012228324.3
XP_012066170.1, XM_012210780.3
XP_012067343.1, XM_012211953.3
XP_012078780.1, XM_012223390.3
XP_012086515.2, XM_012231125.3
XP_020539491.1, XM_020683832.2
XP_012076389.1, XM_012220999.3
XP_012082693.1, XM_012227303.3
XP_012083001.1, XM_012227611.3
XP_012079799.1, XM_012224409.3
XP_037496351.1, XM_037640423.1
XP_012081277.1, XM_012225887.3
XP_012090967.1, XM_012235577.3
XP_012080280.1, XM_012224890.2
XP_037492808.1, XM_037636880.1
XP_012070519.1, XM_012215129.3
XP_012070524.1, XM_012215134.3
XP_012073466.1, XM_012218076.3
XP_012085302.1, XM_012229912.3
XP_012085483.1, XM_012230093.3
XP_012082010.1, XM_012226620.3
XP_012067750.1, XM_012212360.3
XP_012083574.1, XM_012228184.3
XP_012084142.1, XM_012228752.3
XP_012071861.1, XM_012216471.2
XP_012090964.1, XM_012235574.3
XP_012067886.1, XM_012212496.3
XP_037493302.1, XM_037637374.1
XP_012074977.1, XM_012219587.2
XP_012086617.1, XM_012231227.3
XP_012070396.1, XM_012215006.3
XP_012073784.1, XM_012218394.3
XP_012076805.1, XM_012221415.3
XP_012067188.1, XM_012211798.3
XP_012067158.1, XM_012211768.3
XP_012092666.1, XM_012237276.3
XP_012066427.1, XM_012211037.3
XP_012075418.1, XM_012220028.3
XP_012084063.1, XM_012228673.3
XP_012074788.1, XM_012219398.3
XP_012075544.1, XM_012220154.3
XP_012075545.1, XM_012220155.3
XP_020536089.1, XM_020680430.2
XP_012091271.1, XM_012235881.3
XP_012091272.1, XM_012235882.3
XP_012067970.1, XM_012212580.3
XP_012070646.1, XM_012215256.3
XP_020534458.1, XM_020678799.2
XP_012084646.1, XM_012229256.3
XP_012079131.1, XM_012223741.3
NP_001294892.1, NM_001307963.1
XP_012079995.1, XM_012224605.3
XP_037493043.1, XM_037637115.1
XP_012090618.1, XM_012235228.3
XP_012071706.1, XM_012216316.3
XP_012069807.1, XM_012214417.3
XP_020534248.1, XM_020678589.2
XP_037497856.1, XM_037641928.1
XP_012079182.1, XM_012223792.3
XP_037495028.1, XM_037639100.1
XP_012066694.1, XM_012211304.3
XP_012070943.1, XM_012215553.3
XP_012076391.1, XM_012221001.3
XP_012080128.1, XM_012224738.3
XP_012084899.1, XM_012229509.3
XP_012084907.1, XM_012229517.3
XP_037496076.1, XM_037640148.1
XP_012085681.1, XM_012230291.3
NP_001292940.1, NM_001306011.1
XP_012079257.1, XM_012223867.3
XP_012077433.1, XM_012222043.3
XP_012076680.1, XM_012221290.3
XP_012084088.1, XM_012228698.3
XP_012088248.1, XM_012232858.3
XP_037491800.1, XM_037635872.1
XP_012073896.1, XM_012218506.3
XP_012084784.1, XM_012229394.3
XP_012081447.1, XM_012226057.3
XP_020537919.1, XM_020682260.2
XP_012089085.2, XM_012233695.3
XP_037491632.1, XM_037635704.1
XP_012092261.1, XM_012236871.3
XP_020541326.1, XM_020685667.2
XP_012071087.1, XM_012215697.3
XP_012078693.1, XM_012223303.3
XP_012068424.1, XM_012213034.3
XP_012068425.1, XM_012213035.3
XP_037492033.1, XM_037636105.1
XP_012068677.1, XM_012213287.2
XP_012089753.1, XM_012234363.3
XP_012090957.1, XM_012235567.3
XP_012082505.1, XM_012227115.3
XP_020538220.1, XM_020682561.2
XP_012079905.1, XM_012224515.3
XP_020536071.1, XM_020680412.2
XP_012088514.1, XM_012233124.3
XP_012069729.1, XM_012214339.3
XP_012082259.1, XM_012226869.3
XP_012088975.1, XM_012233585.3
XP_012082149.1, XM_012226759.3
XP_037494737.1, XM_037638809.1
XP_037494738.1, XM_037638810.1
XP_037494739.1, XM_037638811.1
XP_012085133.1, XM_012229743.3
XP_012076776.1, XM_012221386.3
XP_012080947.1, XM_012225557.3
XP_020537827.1, XM_020682168.2
XP_020537833.1, XM_020682174.2
XP_020537834.1, XM_020682175.2
XP_012084776.1, XM_012229386.3
XP_037491907.1, XM_037635979.1
XP_037491908.1, XM_037635980.1
XP_012086949.1, XM_012231559.3
XP_012086957.1, XM_012231567.3
XP_020536014.2, XM_020680355.2
XP_037495979.1, XM_037640051.1
XP_037495990.1, XM_037640062.1
XP_012086922.1, XM_012231532.3
XP_037496396.1, XM_037640468.1
XP_012087112.1, XM_012231722.3
XP_012074110.1, XM_012218720.3
XP_012078223.1, XM_012222833.3
XP_012070483.1, XM_012215093.2
XP_012085659.1, XM_012230269.3
XP_012066469.1, XM_012211079.3
XP_037496059.1, XM_037640131.1
XP_012087079.1, XM_012231689.3
XP_012066023.1, XM_012210633.3
XP_037494177.1, XM_037638249.1
XP_012075630.1, XM_012220240.3
XP_012075631.1, XM_012220241.3
XP_012093090.1, XM_012237700.3
XP_020532420.1, XM_020676761.1
XP_020532421.1, XM_020676762.2
XP_020532422.1, XM_020676763.2
XP_012075731.1, XM_012220341.3
XP_012087358.1, XM_012231968.3
XP_012078497.1, XM_012223107.3
XP_012071736.1, XM_012216346.3
XP_012075611.1, XM_012220221.3
XP_012072110.1, XM_012216720.3
XP_012072560.1, XM_012217170.3
XP_020535030.1, XM_020679371.2
XP_012080827.1, XM_012225437.3
XP_012092728.1, XM_012237338.3
XP_037493492.1, XM_037637564.1
XP_012075416.1, XM_012220026.3
XP_037492595.1, XM_037636667.1
XP_012091463.1, XM_012236073.3
XP_012083116.1, XM_012227726.3
XP_012080550.1, XM_012225160.3
XP_012068854.1, XM_012213464.3
XP_012082027.1, XM_012226637.3
XP_012072258.1, XM_012216868.3
XP_012086891.1, XM_012231501.3
XP_012077483.1, XM_012222093.3
XP_012077484.1, XM_012222094.3
XP_012077061.1, XM_012221671.3
XP_012073406.1, XM_012218016.3
XP_012073408.1, XM_012218018.3
XP_012069237.1, XM_012213847.3
XP_012067117.1, XM_012211727.3
XP_012087779.2, XM_012232389.3
XP_012091174.1, XM_012235784.2
XP_037491219.1, XM_037635291.1
XP_012081134.1, XM_012225744.3
XP_012081135.1, XM_012225745.3
XP_012078676.2, XM_012223286.3
XP_012068566.1, XM_012213176.3
XP_012064639.1, XM_012209249.3
XP_020532491.1, XM_020676832.2
XP_012082522.1, XM_012227132.3
XP_012088919.1, XM_012233529.3
XP_012089030.1, XM_012233640.3
XP_012073957.1, XM_012218567.3
XP_012073958.1, XM_012218568.3
XP_037491906.1, XM_037635978.1
XP_012082738.1, XM_012227348.3
XP_012081217.1, XM_012225827.3
XP_012089801.3, XM_012234411.3
XP_012087922.1, XM_012232532.3
XP_012087923.1, XM_012232533.3
XP_012087924.1, XM_012232534.3
XP_012082370.1, XM_012226980.3
XP_012091754.1, XM_012236364.3
XP_012075257.1, XM_012219867.3
XP_037491571.1, XM_037635643.1
XP_037496738.1, XM_037640810.1
XP_012071496.1, XM_012216106.3
XP_012070059.1, XM_012214669.3
XP_012083604.1, XM_012228214.2
XP_012066875.1, XM_012211485.3
XP_020540944.1, XM_020685285.2
XP_012067424.1, XM_012212034.3
XP_012067425.1, XM_012212035.3
XP_012076121.1, XM_012220731.3
XP_012072390.1, XM_012217000.3
XP_012091158.1, XM_012235768.3
XP_012091159.1, XM_012235769.3
XP_012078822.1, XM_012223432.3
XP_020537044.1, XM_020681385.2
XP_037492850.1, XM_037636922.1
XP_020537413.1, XM_020681754.2
XP_037494385.1, XM_037638457.1
XP_012066326.1, XM_012210936.3
XP_012084796.1, XM_012229406.3
XP_012086642.1, XM_012231252.2
XP_020539736.1, XM_020684077.2
XP_012069586.1, XM_012214196.3
XP_012074025.1, XM_012218635.3
XP_012090211.1, XM_012234821.3
XP_012070319.1, XM_012214929.3
XP_012090771.1, XM_012235381.3
XP_012070286.1, XM_012214896.3
XP_012084774.1, XM_012229384.3
XP_012086137.1, XM_012230747.3
XP_012084608.1, XM_012229218.3
XP_012080387.1, XM_012224997.3
XP_012076053.1, XM_012220663.2
XP_012071555.1, XM_012216165.3
XP_012088390.1, XM_012233000.3
XP_012085026.2, XM_012229636.3
XP_012077127.1, XM_012221737.3
XP_012081653.1, XM_012226263.3
XP_012080083.1, XM_012224693.3
XP_012078692.1, XM_012223302.3
XP_012090158.1, XM_012234768.3
XP_012079431.1, XM_012224041.3
XP_012088175.1, XM_012232785.3
XP_012074045.1, XM_012218655.3
XP_012080768.1, XM_012225378.3
XP_012075497.1, XM_012220107.3
XP_020536006.1, XM_020680347.2
XP_012069092.1, XM_012213702.3
XP_012077742.1, XM_012222352.3
XP_012090310.1, XM_012234920.3
XP_012080221.1, XM_012224831.3
XP_012080222.1, XM_012224832.3
XP_012075445.2, XM_012220055.3
XP_012084780.1, XM_012229390.3
XP_020538872.1, XM_020683213.2
XP_037495511.1, XM_037639583.1
XP_037495512.1, XM_037639584.1
XP_012089310.1, XM_012233920.3
XP_012087826.1, XM_012232436.3
XP_020539968.1, XM_020684309.2
XP_020539969.1, XM_020684310.2
XP_012069715.1, XM_012214325.3
XP_012083640.1, XM_012228250.3
XP_012076804.1, XM_012221414.3
XP_012081923.1, XM_012226533.3
XP_012071498.1, XM_012216108.3
XP_012067522.1, XM_012212132.3
XP_037494978.1, XM_037639050.1
XP_012092346.2, XM_012236956.3
XP_012083140.1, XM_012227750.3
XP_012090278.1, XM_012234888.3
XP_012093289.1, XM_012237899.2
XP_012083472.1, XM_012228082.3
XP_012092255.1, XM_012236865.3
XP_012092256.1, XM_012236866.3
XP_012090942.1, XM_012235552.3
XP_012090943.1, XM_012235553.3
XP_012089234.1, XM_012233844.3
XP_012082412.1, XM_012227022.3
XP_012092772.1, XM_012237382.3
XP_012088708.1, XM_012233318.3
NP_001295742.1, NM_001308813.1
XP_012090518.1, XM_012235128.3
XP_012068542.1, XM_012213152.3
XP_012076203.1, XM_012220813.3
XP_020536267.1, XM_020680608.2
XP_012075260.1, XM_012219870.3
XP_012079576.1, XM_012224186.3
XP_012086744.1, XM_012231354.3
XP_012081265.1, XM_012225875.3
XP_012081266.1, XM_012225876.3
XP_012074010.1, XM_012218620.3
XP_012091493.1, XM_012236103.3
XP_020541210.1, XM_020685551.2
XP_012083943.1, XM_012228553.2
XP_012077468.1, XM_012222078.3
XP_012082899.1, XM_012227509.3
XP_012086604.1, XM_012231214.2
XP_020538732.1, XM_020683073.2
XP_012071759.1, XM_012216369.3
XP_012084604.1, XM_012229214.3
XP_037497598.1, XM_037641670.1
XP_012079363.1, XM_012223973.3
XP_012079364.1, XM_012223974.3
XP_020537196.1, XM_020681537.2
XP_037497215.1, XM_037641287.1
XP_012075531.1, XM_012220141.3
XP_012067873.1, XM_012212483.3
XP_012071790.1, XM_012216400.3
XP_012093033.1, XM_012237643.3
XP_020539772.1, XM_020684113.2
XP_012070271.1, XM_012214881.2
XP_012070939.1, XM_012215549.3
XP_037494475.1, XM_037638547.1
XP_012077039.1, XM_012221649.3
XP_037495133.1, XM_037639205.1
XP_012073683.1, XM_012218293.3
XP_012066092.1, XM_012210702.3
XP_012087689.1, XM_012232299.3
XP_037493942.1, XM_037638014.1
XP_020536095.1, XM_020680436.2
XP_012091402.1, XM_012236012.3
XP_012067346.1, XM_012211956.3
XP_012092713.1, XM_012237323.2
XP_012092714.1, XM_012237324.3
XP_012072712.1, XM_012217322.3
XP_012072713.1, XM_012217323.3
XP_037496345.1, XM_037640417.1
XP_037496346.1, XM_037640418.1
XP_012070506.1, XM_012215116.3
XP_012070507.1, XM_012215117.3
XP_012085688.1, XM_012230298.2
XP_012072194.1, XM_012216804.3
XP_012092086.1, XM_012236696.3
XP_037493667.1, XM_037637739.1
XP_037493681.1, XM_037637753.1
XP_012091400.1, XM_012236010.3
XP_012080375.1, XM_012224985.3
XP_012086822.2, XM_012231432.2
NP_001295617.1, NM_001308688.1
XP_037497458.1, XM_037641530.1
XP_037497459.1, XM_037641531.1
XP_012088353.1, XM_012232963.3
XP_012085214.1, XM_012229824.3
XP_012082207.2, XM_012226817.3
XP_012065373.1, XM_012209983.3
XP_012075843.1, XM_012220453.3
XP_012075849.1, XM_012220459.3
XP_012087622.2, XM_012232232.3
XP_012087623.2, XM_012232233.3
XP_020539893.1, XM_020684234.2
XP_012081434.1, XM_012226044.3
XP_012070191.1, XM_012214801.3
XP_012085340.2, XM_012229950.3
XP_012076355.1, XM_012220965.3
XP_012081916.1, XM_012226526.3
XP_012077990.2, XM_012222600.3
XP_012083216.1, XM_012227826.3
XP_012086486.1, XM_012231096.3
XP_012082770.1, XM_012227380.3
XP_012091162.1, XM_012235772.2
XP_012087955.1, XM_012232565.3
XP_012083015.1, XM_012227625.3
XP_012073485.1, XM_012218095.3
XP_012086086.1, XM_012230696.3
XP_037493034.1, XM_037637106.1
XP_037493035.1, XM_037637107.1
XP_012070449.1, XM_012215059.3
XP_020534391.1, XM_020678732.2
XP_012070320.1, XM_012214930.3
XP_012076401.1, XM_012221011.3
XP_012070081.1, XM_012214691.3
XP_012065184.1, XM_012209794.3
XP_012074849.1, XM_012219459.3
XP_012069972.1, XM_012214582.3
XP_012064972.1, XM_012209582.2
XP_012075150.1, XM_012219760.2
XP_012076848.1, XM_012221458.3
XP_037493225.1, XM_037637297.1
XP_012070891.2, XM_012215501.3
XP_012092621.1, XM_012237231.3
XP_012092622.1, XM_012237232.3
XP_012079843.1, XM_012224453.3
XP_012084021.1, XM_012228631.3
XP_012079140.1, XM_012223750.3
XP_012079141.1, XM_012223751.2
XP_012088523.1, XM_012233133.3
XP_012068295.1, XM_012212905.3
XP_020537170.1, XM_020681511.2
XP_012079987.1, XM_012224597.3
XP_012076695.1, XM_012221305.3
XP_012074960.1, XM_012219570.3
XP_020533865.1, XM_020678206.2
XP_012086749.1, XM_012231359.3
XP_012068509.1, XM_012213119.3
XP_012069084.1, XM_012213694.3
XP_012077644.1, XM_012222254.2
XP_012090228.1, XM_012234838.2
XP_012088555.1, XM_012233165.3
XP_012092662.1, XM_012237272.3
XP_012070879.2, XM_012215489.3
XP_012070880.1, XM_012215490.3
XP_020534585.2, XM_020678926.2
XP_012084225.1, XM_012228835.2
XP_012084226.1, XM_012228836.2
XP_012065561.1, XM_012210171.3
XP_012071442.1, XM_012216052.3
XP_012064836.1, XM_012209446.3
XP_012064837.1, XM_012209447.3
XP_020532585.1, XM_020676926.2
XP_012086193.1, XM_012230803.3
XP_012066733.1, XM_012211343.3
XP_012066734.1, XM_012211344.3
XP_012076199.1, XM_012220809.3
XP_012083095.1, XM_012227705.3
XP_012082436.2, XM_012227046.3
XP_012071506.1, XM_012216116.3
XP_037491257.1, XM_037635329.1
XP_012075413.1, XM_012220023.3
XP_012067088.1, XM_012211698.3
XP_012069519.1, XM_012214129.3
XP_037497400.1, XM_037641472.1
XP_012070458.1, XM_012215068.3
XP_012071491.1, XM_012216101.3
XP_012074556.2, XM_012219166.3
XP_012086650.1, XM_012231260.3
XP_012077374.1, XM_012221984.3
XP_012077375.1, XM_012221985.3
XP_012089770.1, XM_012234380.2
XP_037494480.1, XM_037638552.1
XP_012079229.1, XM_012223839.3
XP_012083945.1, XM_012228555.3
XP_020538689.1, XM_020683030.2
XP_020535951.1, XM_020680292.2
XP_012084371.1, XM_012228981.3
XP_012078389.1, XM_012222999.3
XP_012076415.1, XM_012221025.3
XP_012083408.1, XM_012228018.3
XP_012071049.1, XM_012215659.3
XP_020534480.1, XM_020678821.2
XP_012079530.1, XM_012224140.3
XP_012083119.1, XM_012227729.3
XP_012079149.1, XM_012223759.3
XP_012074814.1, XM_012219424.3
XP_012071070.1, XM_012215680.3
XP_020534472.1, XM_020678813.2
XP_012085289.1, XM_012229899.3
XP_012088560.1, XM_012233170.3
XP_020540166.1, XM_020684507.2
XP_012077633.1, XM_012222243.3
XP_012066051.2, XM_012210661.2
XP_012072571.1, XM_012217181.3
XP_037493623.1, XM_037637695.1
XP_037493624.1, XM_037637696.1
NP_001306851.1, NM_001319922.1
XP_012079118.1, XM_012223728.3
XP_012088836.1, XM_012233446.3
XP_012079043.1, XM_012223653.3
XP_020537298.1, XM_020681639.1
XP_012067819.1, XM_012212429.3
XP_012075722.1, XM_012220332.3
XP_012075723.1, XM_012220333.3
XP_012072097.1, XM_012216707.3
XP_012072098.1, XM_012216708.3
XP_037497965.1, XM_037642037.1
XP_012087089.1, XM_012231699.3
XP_012087092.1, XM_012231702.3
XP_020539707.1, XM_020684048.2
XP_020539709.1, XM_020684050.2
XP_012078619.1, XM_012223229.3
XP_012078628.1, XM_012223238.3
XP_012072298.1, XM_012216908.3
XP_012082152.1, XM_012226762.3
XP_012091382.1, XM_012235992.3
XP_012091383.1, XM_012235993.3
XP_012091385.1, XM_012235995.3
XP_020541239.1, XM_020685580.2
XP_037496533.1, XM_037640605.1
XP_012071843.1, XM_012216453.3
XP_012071844.1, XM_012216454.3
XP_020534805.1, XM_020679146.2
XP_037497602.1, XM_037641674.1
XP_012075068.1, XM_012219678.3
XP_012075069.1, XM_012219679.3
XP_020535900.1, XM_020680241.2
XP_012085559.1, XM_012230169.3
XP_012087027.1, XM_012231637.3
XP_037491814.1, XM_037635886.1
XP_012078340.1, XM_012222950.3
XP_020536904.1, XM_020681245.2
XP_037497091.1, XM_037641163.1
XP_012085352.1, XM_012229962.3
NP_001295627.1, NM_001308698.1
XP_012082086.1, XM_012226696.3
XP_012084609.1, XM_012229219.3
XP_012086358.1, XM_012230968.3
XP_012080632.1, XM_012225242.3
XP_012071074.2, XM_012215684.3
XP_012068733.1, XM_012213343.3
XP_037497426.1, XM_037641498.1
XP_012069367.1, XM_012213977.3
XP_012086080.1, XM_012230690.3
XP_012086081.1, XM_012230691.3
XP_012087008.2, XM_012231618.3
XP_012084066.1, XM_012228676.3
XP_012068619.1, XM_012213229.3
XP_012082449.1, XM_012227059.3
XP_012064822.1, XM_012209432.3
XP_012078691.1, XM_012223301.3
XP_012083759.1, XM_012228369.2
XP_012081958.1, XM_012226568.3
XP_012079436.1, XM_012224046.2
XP_012089507.1, XM_012234117.3
XP_012090113.1, XM_012234723.3
XP_037495047.1, XM_037639119.1
XP_012077550.1, XM_012222160.3
XP_012075287.2, XM_012219897.3
XP_012092194.1, XM_012236804.3
XP_037492508.1, XM_037636580.1
XP_012070161.1, XM_012214771.3
XP_037496630.1, XM_037640702.1
XP_012065832.1, XM_012210442.3
XP_012073489.1, XM_012218099.3
XP_012068539.1, XM_012213149.3
XP_012068540.1, XM_012213150.3
XP_012080956.1, XM_012225566.3
XP_020540476.1, XM_020684817.2
XP_012082338.1, XM_012226948.3
XP_012082307.1, XM_012226917.3
XP_012082240.1, XM_012226850.3
XP_012071528.1, XM_012216138.3
XP_020540220.1, XM_020684561.2
NP_001295623.1, NM_001308694.1
XP_012065963.1, XM_012210573.3
XP_012091489.1, XM_012236099.3
XP_012091283.2, XM_012235893.3
XP_012090794.1, XM_012235404.3
XP_020540754.1, XM_020685095.2
XP_012088368.1, XM_012232978.3
XP_012085178.1, XM_012229788.3
XP_012076791.1, XM_012221401.3
XP_012086153.1, XM_012230763.3
XP_012090461.1, XM_012235071.3
XP_012071935.1, XM_012216545.3
XP_012090106.1, XM_012234716.3
XP_012090283.1, XM_012234893.3
XP_012090412.1, XM_012235022.2
XP_012090628.1, XM_012235238.3
XP_012079669.1, XM_012224279.3
XP_012070659.1, XM_012215269.3
XP_012078333.1, XM_012222943.3
XP_020533048.1, XM_020677389.2
XP_012084555.1, XM_012229165.3
XP_012067915.1, XM_012212525.3
XP_012087279.1, XM_012231889.3
XP_012087280.1, XM_012231890.3
XP_012087097.1, XM_012231707.3
XP_020539727.1, XM_020684068.2
XP_012074823.1, XM_012219433.3
XP_012085105.1, XM_012229715.3
XP_012076972.1, XM_012221582.3
XP_020533340.1, XM_020677681.2
XP_012093098.1, XM_012237708.3
XP_012079661.1, XM_012224271.3
XP_012081362.1, XM_012225972.3
XP_012081363.1, XM_012225973.3
XP_012088111.1, XM_012232721.3
XP_020540052.1, XM_020684393.2
XP_020540053.1, XM_020684394.2
XP_012087332.1, XM_012231942.3
XP_012070020.1, XM_012214630.3
XP_012079939.2, XM_012224549.3
