protein, rna
NP_001321052.1, NM_001333928.1
NP_176300.1, NM_104785.2
NP_001319433.1, NM_001335018.1
NP_001323017.1, NM_001335019.1
NP_178203.1, NM_106736.2
NP_683492.1, NM_148651.1
NP_177344.2, NM_105857.4
NP_565330.1, NM_126605.4
NP_566432.1, NM_112104.2
NP_187457.1, NM_111679.4
NP_001318199.1, NM_001335268.1
NP_565317.1, NM_126522.3
NP_188947.2, NM_113207.4
NP_193187.3, NM_117531.4
NP_001190416.1, NM_001203487.1
NP_198202.1, NM_122733.3
NP_566230.1, NM_111326.1
NP_181905.1, NM_129939.6
NP_001318427.1, NM_001337111.1
NP_001324720.1, NM_001337112.1
NP_182026.5, NM_130064.5
NP_565959.1, NM_129740.4
NP_180919.2, NM_128921.6
NP_180516.1, NM_128509.4
NP_001189582.1, NM_001202653.2
NP_179892.1, NM_127875.3
NP_180925.2, NM_128927.3
NP_179864.1, NM_127844.2
NP_001327546.1, NM_001340045.1
NP_001327547.1, NM_001340046.1
NP_567100.1, NM_115912.5
NP_191319.1, NM_115620.2
NP_001031507.1, NM_001036430.3
NP_001324503.1, NM_001336711.1
NP_001324504.1, NM_001336710.1
NP_181396.2, NM_129419.3
NP_190986.1, NM_115278.3
NP_181876.2, NM_129909.3
NP_197795.1, NM_122312.2
NP_001331124.1, NM_001343788.1
NP_197697.1, NM_122212.5
NP_197560.2, NM_122067.4
NP_197281.1, NM_121785.3
NP_001119216.1, NM_001125744.1
NP_568283.2, NM_121289.4
NP_196918.2, NM_121418.3
NP_196881.2, NM_121380.3
NP_001119147.1, NM_001125675.1
NP_001331182.1, NM_001342583.1
NP_195750.1, NM_120208.4
NP_568575.1, NM_123346.5
NP_974863.1, NM_203134.2
NP_001329369.1, NM_001341457.1
NP_193808.2, NM_118194.3
NP_194761.1, NM_119178.2
NP_001329787.1, NM_001342177.1
NP_195007.2, NM_119434.4
NP_195365.1, NM_119810.3
NP_195515.2, NM_119963.4
NP_001320164.1, NM_001342523.1
NP_195623.3, NM_120072.5
NP_195600.2, NM_120049.4
NP_568550.1, NM_123110.2
NP_851103.1, NM_180772.2
NP_200904.1, NM_125489.3
NP_200567.2, NM_125140.4
NP_200610.1, NM_125187.4
NP_199928.1, NM_124494.2
NP_189150.1, NM_113418.5
NP_001321982.1, NM_001334805.1
NP_565163.1, NM_106442.3
NP_974166.1, NM_202437.2
NP_001032057.1, NM_001036980.3
NP_179059.1, NM_127016.3
NP_187025.2, NM_111246.3
NP_974212.1, NM_202483.2
NP_186767.1, NM_110984.3
NP_187190.1, NM_111412.3
NP_186914.2, NM_111133.4
NP_566220.1, NM_111270.3
NP_683545.2, NM_148703.3
NP_187517.1, NM_111739.3
NP_186797.1, NM_111014.4
NP_030274.1, NM_129280.3
NP_565684.1, NM_128520.4
NP_565983.1, NM_129838.3
NP_190075.1, NM_114358.4
NP_189991.2, NM_114273.4
NP_001319706.1, NM_001339340.1
NP_190376.1, NM_114662.3
NP_191649.1, NM_115954.3
NP_566043.1, NM_130109.3
NP_196865.1, NM_121364.3
NP_001078619.1, NM_001085150.1
NP_568453.1, NM_122385.5
NP_974831.1, NM_203102.2
NP_001078347.1, NM_001084878.2
NP_974503.1, NM_202774.2
NP_192344.1, NM_116673.7
NP_001190201.1, NM_001203272.1
NP_568093.1, NM_120240.1
NP_850749.1, NM_180418.4
NP_195376.2, NM_119821.4
NP_565435.1, NM_127390.4
NP_198579.2, NM_123122.4
NP_001154242.2, NM_001160770.3
NP_194144.1, NM_118545.5
NP_567466.1, NM_117636.3
NP_199561.1, NM_124123.5
NP_568630.1, NM_123752.4
NP_201396.4, NM_125992.6
NP_001031151.1, NM_001036074.1
NP_683398.1, NM_148557.4
NP_564475.1, NM_103325.4
NP_849751.1, NM_179420.2
NP_001030934.1, NM_001035857.2
NP_171763.1, NM_100143.3
NP_683335.2, NM_148494.3
NP_564307.1, NM_102605.3
NP_563823.1, NM_100737.4
NP_565093.1, NM_106146.5
NP_564563.1, NM_103909.4
NP_568604.1, NM_123592.4
NP_564489.1, NM_103526.3
NP_174383.1, NM_102835.5
NP_001320581.1, NM_001332679.1
NP_564235.1, NM_102353.4
NP_973910.1, NM_202181.3
NP_973911.1, NM_202182.3
NP_172866.1, NM_101279.2
NP_172643.1, NM_101050.4
NP_172007.1, NM_100393.3
NP_180804.1, NM_128804.3
NP_171990.3, NM_100376.5
NP_180851.1, NM_128852.5
NP_175861.2, NM_104337.2
NP_563676.1, NM_100196.3
NP_174979.5, NM_103439.7
NP_001031082.1, NM_001036005.2
NP_173701.1, NM_102134.3
NP_177294.1, NM_105807.2
NP_564132.2, NM_101960.3
NP_563710.1, NM_100335.4
NP_171853.1, NM_100236.2
NP_563675.1, NM_100193.4
NP_178029.2, NM_106559.3
NP_564830.1, NM_105109.4
NP_001321830.1, NM_001334173.1
NP_564838.1, NM_105143.3
NP_565013.2, NM_105786.3
NP_565014.1, NM_105787.2
NP_179623.1, NM_127592.4
NP_565451.1, NM_127496.3
NP_565370.1, NM_127085.5
NP_001189959.1, NM_001203030.1
NP_189036.1, NM_113299.5
NP_188010.1, NM_112248.4
NP_187893.1, NM_112123.2
NP_566416.1, NM_112062.4
NP_188199.1, NM_112448.4
NP_564610.1, NM_104133.3
NP_001327656.1, NM_001337713.1
NP_187400.1, NM_111623.4
NP_199664.2, NM_124229.4
NP_566132.2, NM_110981.3
NP_182004.2, NM_130041.5
NP_001325103.1, NM_001336332.1
NP_565724.1, NM_128701.3
NP_565723.1, NM_128698.3
NP_565628.1, NM_128225.4
NP_565823.1, NM_129137.4
NP_180055.1, NM_128041.4
NP_191850.2, NM_116156.5
NP_191773.2, NM_116079.2
NP_001326668.1, NM_001340128.1
NP_191739.1, NM_116045.3
NP_001327890.1, NM_001339817.1
NP_001327891.1, NM_001339818.1
NP_567041.1, NM_115541.3
NP_190989.1, NM_115281.4
NP_190331.3, NM_114615.4
NP_001325789.1, NM_001338921.1
NP_189431.2, NM_113709.5
NP_189354.2, NM_113632.3
NP_191067.1, NM_115365.2
NP_191029.1, NM_115326.5
NP_189289.2, NM_113565.3
NP_850633.1, NM_180302.2
NP_566775.2, NM_113467.3
NP_172843.1, NM_101256.3
NP_178444.1, NM_126396.2
NP_567150.1, NM_116226.4
NP_850903.1, NM_180572.2
NP_001327199.1, NM_001337351.1
NP_196951.3, NM_121451.5
NP_566144.2, NM_111030.3
NP_195722.2, NM_120179.3
NP_192633.2, NM_116963.3
NP_196413.1, NM_120878.3
NP_195832.1, NM_120290.3
NP_199024.1, NM_123574.3
NP_198372.1, NM_122913.4
NP_001329545.1, NM_001341647.1
NP_567696.1, NM_118550.4
NP_194669.2, NM_119085.4
NP_179731.4, NM_127707.5
NP_195615.1, NM_120064.3
NP_849521.1, NM_179190.1
NP_568040.1, NM_119999.3
NP_001190718.1, NM_001203789.1
NP_193095.2, NM_117433.5
NP_193247.2, NM_117600.6
NP_193356.2, NM_117717.5
NP_567493.5, NM_117732.7
NP_001328932.1, NM_001341437.1
NP_567600.1, NM_118160.5
NP_567658.1, NM_118352.4
NP_001078444.1, NM_001084975.1
NP_194193.2, NM_118595.5
NP_567772.1, NM_118873.3
NP_567785.1, NM_118909.3
NP_001031799.1, NM_001036722.1
NP_568016.1, NM_119872.3
NP_568217.1, NM_121020.5
NP_201115.1, NM_125704.3
NP_199903.1, NM_124468.3
NP_001190452.1, NM_001203523.1
NP_199082.1, NM_123632.5
NP_001032002.1, NM_001036925.2
NP_001078699.1, NM_001085230.2
NP_001332757.1, NM_001344482.1
NP_199156.1, NM_123709.4
NP_197720.1, NM_122235.2
NP_201487.1, NM_126085.4
NP_001331451.1, NM_001345238.1
NP_568848.1, NM_125091.4
NP_568825.1, NM_124932.4
NP_200203.1, NM_124771.3
NP_568719.1, NM_124389.2
NP_568697.1, NM_124222.3
NP_568623.1, NM_123692.5
NP_189147.1, NM_113415.4
NP_193041.1, NM_117374.4
NP_201515.1, NM_126114.4
NP_001330897.1, NM_001345276.1
NP_200593.2, NM_125170.5
NP_189095.1, NM_113363.2
NP_187321.2, NM_111545.3
NP_974242.1, NM_202513.3
NP_179656.4, NM_127628.5
NP_565409.1, NM_127277.3
NP_566309.1, NM_111626.3
NP_027676.1, NM_126544.3
NP_001326905.1, NM_001337572.1
NP_001326906.1, NM_001337573.1
NP_187176.2, NM_111398.3
NP_180711.4, NM_128710.7
NP_565733.1, NM_128757.4
NP_180241.1, NM_128230.3
NP_566019.1, NM_130015.4
NP_001327946.1, NM_001339665.1
NP_191007.1, NM_115299.2
NP_190735.1, NM_115026.2
NP_190990.1, NM_115282.4
NP_190881.2, NM_115173.3
NP_001325844.1, NM_001339371.1
NP_680117.3, NM_148864.4
NP_565252.1, NM_126173.4
NP_190696.1, NM_114987.6
NP_001190098.1, NM_001203169.1
NP_191135.1, NM_115434.3
NP_850708.1, NM_180377.2
NP_195903.2, NM_120361.5
NP_001190305.1, NM_001203376.1
NP_196888.2, NM_121387.4
NP_001318563.1, NM_001343378.1
NP_568306.1, NM_121495.3
NP_196007.1, NM_120468.3
NP_193056.1, NM_117390.5
NP_001332033.1, NM_001343623.1
NP_568380.1, NM_121974.5
NP_197834.1, NM_122354.4
NP_568313.2, NM_121544.4
NP_196170.1, NM_120633.3
NP_001078481.1, NM_001085012.3
NP_176534.2, NM_105024.4
NP_198941.1, NM_123490.1
NP_001328918.1, NM_001341751.1
NP_567723.1, NM_118689.4
NP_181548.2, NM_129577.5
NP_001185136.1, NM_001198207.1
NP_564444.1, NM_103157.4
NP_564153.1, NM_102036.4
NP_849697.1, NM_179366.1
NP_174426.2, NM_102880.4
NP_173841.1, NM_102277.4
NP_174489.1, NM_102943.6
NP_564388.1, NM_102942.4
NP_563907.1, NM_101113.4
NP_175034.1, NM_103494.5
NP_199605.1, NM_124168.3
NP_174336.1, NM_102784.3
NP_001117458.1, NM_001123986.5
NP_175409.1, NM_103874.3
NP_564925.1, NM_105493.3
NP_001321596.1, NM_001334888.1
NP_001321597.1, NM_001334887.1
NP_565212.1, NM_106604.4
NP_175972.1, NM_104452.4
NP_564509.1, NM_103657.6
NP_174346.1, NM_102795.3
NP_001185113.1, NM_001198184.1
NP_564346.1, NM_102746.4
NP_564046.1, NM_101668.5
NP_175947.1, NM_104426.4
NP_187954.1, NM_112191.3
NP_175722.1, NM_104193.5
NP_175636.2, NM_104105.3
NP_188232.2, NM_112481.4
NP_564053.1, NM_101705.2
NP_172775.1, NM_101186.5
NP_563889.1, NM_101011.3
NP_171620.2, NM_099994.4
NP_177586.1, NM_106106.3
NP_177392.1, NM_105907.4
NP_564946.1, NM_105557.6
NP_177233.1, NM_105744.4
NP_176553.1, NM_105043.4
NP_974081.1, NM_202352.1
NP_179461.1, NM_127427.3
NP_178648.1, NM_126604.4
NP_197564.1, NM_122071.2
NP_188246.1, NM_112496.3
NP_188000.1, NM_112237.2
NP_001030691.1, NM_001035614.2
NP_566459.2, NM_112201.5
NP_001319528.1, NM_001337974.1
NP_187817.2, NM_112045.5
NP_566383.1, NM_111931.3
NP_565356.1, NM_126934.4
NP_178939.2, NM_126895.4
NP_189076.1, NM_113340.1
NP_001319597.1, NM_001338438.1
NP_188633.2, NM_112889.4
NP_566592.1, NM_112672.3
NP_187617.1, NM_111841.5
NP_001189817.1, NM_001202888.1
NP_566257.1, NM_111450.5
NP_001154592.1, NM_001161120.2
NP_001326810.1, NM_001337583.1
NP_187192.1, NM_111414.2
NP_182320.1, NM_130366.3
NP_566111.1, NM_130346.4
NP_001323960.1, NM_001336951.1
NP_001323961.1, NM_001336952.1
NP_181746.2, NM_129779.4
NP_181363.1, NM_129385.5
NP_181340.1, NM_129361.5
NP_181260.1, NM_129279.4
NP_180312.2, NM_128303.4
NP_179778.1, NM_127756.4
NP_850018.1, NM_179687.1
NP_850380.1, NM_180049.4
NP_180001.1, NM_127985.4
NP_194823.1, NM_119242.3
NP_001323714.1, NM_001335772.1
NP_001323715.1, NM_001335773.1
NP_179763.3, NM_127741.4
NP_001327226.1, NM_001340059.1
NP_001327227.1, NM_001340058.1
NP_191633.3, NM_115938.6
NP_191315.1, NM_115616.3
NP_001323586.1, NM_001336865.1
NP_181612.1, NM_129643.4
NP_191202.1, NM_115501.3
NP_191050.1, NM_115347.4
NP_190024.1, NM_114306.3
NP_178304.1, NM_126256.4
NP_191192.1, NM_115491.4
NP_190493.1, NM_114783.4
NP_566893.1, NM_114651.2
NP_189988.1, NM_114270.5
NP_189577.2, NM_113856.4
NP_192814.1, NM_117144.4
NP_197995.1, NM_122524.3
NP_197782.1, NM_122299.3
NP_568355.1, NM_121772.2
NP_680152.1, NM_147847.3
NP_001330622.1, NM_001343514.1
NP_001330623.1, NM_001343513.1
NP_197258.1, NM_121762.3
NP_001331160.1, NM_001343399.1
NP_197043.1, NM_121543.5
NP_568289.3, NM_121368.4
NP_851035.1, NM_180704.2
NP_196459.1, NM_120927.3
NP_196419.1, NM_120884.2
NP_200908.1, NM_125493.4
NP_196284.1, NM_120749.3
NP_566409.1, NM_112037.3
NP_567856.1, NM_119229.2
NP_001320124.1, NM_001342215.1
NP_567919.2, NM_119496.4
NP_001320031.1, NM_001341538.1
NP_001328581.1, NM_001341540.1
NP_001328582.1, NM_001341539.1
NP_195051.1, NM_119479.4
NP_001320157.1, NM_001342477.1
NP_568034.1, NM_119970.3
NP_849515.1, NM_179184.2
NP_001331585.1, NM_001345562.1
NP_201090.1, NM_125679.2
NP_200651.1, NM_125229.4
NP_568779.1, NM_124666.3
NP_190552.1, NM_114843.2
NP_201564.1, NM_126163.3
NP_001330435.1, NM_001345613.1
NP_201189.1, NM_125779.3
NP_568856.1, NM_125120.3
NP_001330551.1, NM_001345032.1
NP_200118.3, NM_124685.4
NP_001331629.1, NM_001344570.1
NP_680393.1, NM_148088.2
NP_001321122.1, NM_001334920.1
NP_178094.1, NM_106625.4
NP_177733.2, NM_106255.3
NP_200023.1, NM_124589.3
NP_568955.1, NM_125647.4
NP_001328638.1, NM_001341490.1
NP_566603.1, NM_112708.5
NP_567628.2, NM_118266.5
NP_850608.1, NM_180277.3
NP_566129.1, NM_110971.4
NP_974200.2, NM_202471.2
NP_974201.1, NM_202472.1
NP_566734.1, NM_113266.4
NP_566231.1, NM_111327.5
NP_566339.1, NM_111729.3
NP_001327749.1, NM_001338602.1
NP_188928.2, NM_113188.3
NP_188640.1, NM_112896.4
NP_001331990.1, NM_001345215.1
NP_200485.1, NM_125057.4
NP_566003.1, NM_129957.4
NP_850405.2, NM_180074.3
NP_850049.1, NM_179718.2
NP_191294.5, NM_115595.7
NP_565951.1, NM_129725.5
NP_191859.1, NM_116165.4
NP_566118.1, NM_130364.4
NP_973714.1, NM_201985.1
NP_191746.1, NM_116052.4
NP_974476.1, NM_202747.2
NP_001190519.1, NM_001203590.1
NP_200035.4, NM_124601.5
NP_974434.2, NM_202705.3
NP_567109.1, NM_115978.4
NP_192191.1, NM_116516.4
NP_001318579.1, NM_001343482.1
NP_568343.1, NM_121727.3
NP_198174.2, NM_122705.4
NP_566239.2, NM_111355.3
NP_850995.1, NM_180664.3
NP_196999.1, NM_121499.3
NP_567387.1, NM_117277.3
NP_196846.1, NM_121345.3
NP_567346.2, NM_117000.3
NP_001318515.1, NM_001343038.1
NP_196472.1, NM_120941.2
NP_001154730.1, NM_001161258.1
NP_001190366.1, NM_001203437.2
NP_001330512.1, NM_001343743.1
NP_001330513.1, NM_001343744.1
NP_001330514.1, NM_001343745.1
NP_197654.1, NM_122168.5
NP_568061.1, NM_120107.3
NP_195268.2, NM_119708.3
NP_199000.1, NM_123550.2
NP_001329702.1, NM_001341377.1
NP_193724.2, NM_118109.3
NP_193721.2, NM_118106.4
NP_001328473.1, NM_001341494.1
NP_193883.2, NM_118272.5
NP_567477.1, NM_117675.3
NP_197940.2, NM_122469.3
NP_001326574.1, NM_001340156.1
NP_191798.1, NM_116104.7
NP_199010.1, NM_123560.4
NP_001032045.1, NM_001036968.2
NP_199762.1, NM_124328.3
NP_568609.2, NM_123630.5
NP_568986.1, NM_125812.3
NP_201220.1, NM_125811.4
NP_201538.1, NM_126137.4
NP_172934.1, NM_101350.4
NP_001185117.1, NM_001198188.2
NP_174349.1, NM_102798.2
NP_564450.1, NM_103187.3
NP_564514.1, NM_103668.3
NP_001031156.1, NM_001036079.1
NP_175308.1, NM_103771.2
NP_849785.1, NM_179454.1
NP_001185013.1, NM_001198084.1
NP_173097.2, NM_101513.4
NP_563854.1, NM_100855.4
NP_564577.1, NM_103939.4
NP_001322655.1, NM_001332560.1
NP_564182.1, NM_102131.5
NP_001322308.1, NM_001331830.1
NP_172405.1, NM_100804.4
NP_001322647.1, NM_001332447.1
NP_564115.1, NM_101901.4
NP_973872.1, NM_202143.1
NP_564141.1, NM_101998.2
NP_973879.1, NM_202150.2
NP_001077551.1, NM_001084082.2
NP_173159.1, NM_101577.5
NP_001318172.1, NM_001335044.1
NP_001323186.1, NM_001332145.1
NP_172959.2, NM_101375.3
NP_973390.1, NM_201661.2
NP_563892.1, NM_101028.4
NP_001320197.1, NM_001331783.1
NP_172342.3, NM_100739.6
NP_850940.1, NM_180609.4
NP_172332.1, NM_100729.4
NP_563770.1, NM_100546.4
NP_001185154.1, NM_001198225.2
NP_175112.2, NM_103572.5
NP_568644.1, NM_123907.4
NP_174116.1, NM_102560.3
NP_173714.2, NM_102149.4
NP_565008.1, NM_105773.3
NP_172158.1, NM_100550.3
NP_001321069.1, NM_001334709.1
NP_173459.1, NM_101885.3
NP_177737.1, NM_106259.4
NP_564480.1, NM_103432.2
NP_001320885.1, NM_001334000.1
NP_176372.1, NM_104861.2
NP_177565.1, NM_106085.2
NP_001319313.1, NM_001334142.1
NP_850971.1, NM_180640.3
NP_566564.1, NM_112578.5
NP_566418.1, NM_112066.5
NP_565485.1, NM_127647.2
NP_565469.1, NM_127595.4
NP_179414.2, NM_127379.3
NP_179354.1, NM_127317.5
NP_195288.1, NM_119728.2
NP_001323551.1, NM_001335448.1
NP_565371.1, NM_127087.2
NP_566327.1, NM_111680.4
NP_001319498.1, NM_001337742.1
NP_001326027.1, NM_001337743.1
NP_187434.2, NM_111656.4
NP_566005.1, NM_129964.3
NP_181773.2, NM_129806.4
NP_180034.1, NM_128019.4
NP_181927.1, NM_129961.3
NP_850375.1, NM_180044.2
NP_001319817.1, NM_001340124.1
NP_198449.1, NM_122991.2
NP_191049.1, NM_115346.4
NP_182289.1, NM_130335.3
NP_191841.1, NM_116147.3
NP_191190.2, NM_115489.6
NP_974447.1, NM_202718.2
NP_001190083.1, NM_001203154.1
NP_190973.1, NM_115265.5
NP_192082.4, NM_116403.5
NP_567340.1, NM_116949.4
NP_568216.1, NM_121014.4
NP_568992.1, NM_125861.3
NP_197474.1, NM_121978.4
NP_197315.1, NM_121819.6
NP_197269.2, NM_121773.3
NP_001332186.1, NM_001343137.1
NP_568239.1, NM_121117.2
NP_567531.1, NM_117862.5
NP_568677.1, NM_124090.3
NP_194003.1, NM_118398.5
NP_974593.1, NM_202864.1
NP_176633.1, NM_105127.4
NP_567506.1, NM_117756.7
NP_001318841.1, NM_001345370.1
NP_001119450.2, NM_001125978.2
NP_001119451.1, NM_001125979.1
NP_194319.1, NM_118722.4
NP_200539.1, NM_125111.5
NP_200469.1, NM_125041.3
NP_001032076.1, NM_001036999.1
NP_001330104.1, NM_001345117.1
NP_200324.1, NM_124895.3
NP_199849.2, NM_124420.3
NP_199743.1, NM_124309.4
NP_201497.1, NM_126095.2
NP_201325.1, NM_125920.4
NP_001328799.1, NM_001340563.1
NP_200755.1, NM_125338.3
NP_567315.1, NM_116811.3
NP_200633.1, NM_125210.5
NP_001331201.1, NM_001344882.1
NP_199827.2, NM_124395.5
NP_001190716.1, NM_001203787.1
NP_567400.1, NM_117396.4
NP_199143.1, NM_123695.3
NP_177401.2, NM_105916.2
NP_001031230.1, NM_001036153.2
NP_001321243.1, NM_001334158.1
NP_564831.2, NM_105110.4
NP_177984.1, NM_106510.3
NP_188256.1, NM_112506.4
NP_001326753.1, NM_001338264.1
NP_188307.3, NM_112558.6
NP_568771.1, NM_124621.3
NP_001325422.1, NM_001338317.1
NP_188424.2, NM_112678.4
NP_001319628.1, NM_001338665.1
NP_001154629.1, NM_001161157.2
NP_001189940.1, NM_001203011.1
NP_188679.2, NM_112935.2
NP_187354.1, NM_111578.2
NP_187462.1, NM_111684.3
NP_199948.1, NM_124514.3
NP_001189623.1, NM_001202694.1
NP_180412.2, NM_128405.3
NP_565954.1, NM_129731.6
NP_001323779.1, NM_001335848.1
NP_179920.1, NM_127903.5
NP_001323574.1, NM_001336128.1
NP_850108.1, NM_179777.2
NP_001319755.1, NM_001339721.1
NP_001326116.1, NM_001339723.1
NP_001326117.1, NM_001339722.1
NP_566982.1, NM_115182.2
NP_001330274.1, NM_001345281.1
NP_568872.1, NM_125180.3
NP_001325828.1, NM_001339881.1
NP_191325.1, NM_115626.1
NP_001326723.1, NM_001339995.1
NP_001326724.1, NM_001339996.1
NP_191530.1, NM_115833.2
NP_568381.1, NM_121990.4
NP_197406.1, NM_121910.5
NP_197321.1, NM_121825.4
NP_568300.1, NM_121441.3
NP_001190675.1, NM_001203746.1
NP_567272.4, NM_116723.5
NP_192817.1, NM_117147.4
NP_001331255.1, NM_001343208.1
NP_196725.1, NM_121202.4
NP_001329951.1, NM_001342603.1
NP_195785.1, NM_120243.4
NP_680142.2, NM_147837.4
NP_195416.1, NM_119862.3
NP_001329172.1, NM_001341076.1
NP_193319.6, NM_117676.8
NP_001190970.1, NM_001204041.1
NP_195672.1, NM_120122.2
NP_001190956.1, NM_001204027.2
NP_195583.1, NM_120032.4
NP_195348.2, NM_119793.5
NP_001328943.1, NM_001341860.1
NP_567776.1, NM_118889.3
NP_567618.1, NM_118214.4
NP_567751.1, NM_118796.4
NP_195505.2, NM_119953.4
NP_001331471.1, NM_001344621.1
NP_001331472.1, NM_001344620.1
NP_568645.1, NM_123910.3
NP_195430.2, NM_119876.4
NP_001332593.1, NM_001344745.1
NP_199587.1, NM_124150.5
NP_001332486.1, NM_001345172.1
NP_001332487.1, NM_001345174.1
NP_001332488.1, NM_001345173.1
NP_200406.1, NM_124977.4
NP_001323416.1, NM_001331445.1
NP_001323417.1, NM_001331444.1
NP_001323418.1, NM_001331443.1
NP_199224.1, NM_123778.3
NP_563694.1, NM_100271.4
NP_001320641.1, NM_001333344.1
NP_001320642.1, NM_001333343.1
NP_175291.1, NM_103754.2
NP_001077457.1, NM_001083988.3
NP_201214.1, NM_125805.5
NP_199430.1, NM_123987.4
NP_201460.1, NM_126057.4
NP_172416.2, NM_100816.5
NP_172114.2, NM_100506.5
NP_564952.1, NM_105583.3
NP_001185180.1, NM_001198251.2
NP_175377.2, NM_103842.3
NP_001320239.1, NM_001332879.1
NP_564345.1, NM_102740.3
NP_173229.1, NM_101650.3
NP_001321694.1, NM_001332032.1
NP_563906.1, NM_101109.1
NP_849651.1, NM_179320.2
NP_563775.1, NM_100575.4
NP_564222.1, NM_102303.5
NP_173935.1, NM_102375.3
NP_172626.1, NM_101033.4
NP_177656.2, NM_106176.6
NP_001320369.1, NM_001334606.1
NP_177523.1, NM_106042.3
NP_176940.1, NM_105442.3
NP_564806.1, NM_104978.5
NP_001321726.1, NM_001334948.1
NP_565227.1, NM_106652.3
NP_849910.1, NM_179579.4
NP_849911.1, NM_179580.2
NP_177847.2, NM_106372.2
NP_564987.2, NM_105701.2
NP_001319348.1, NM_001334367.1
NP_177021.1, NM_105525.5
NP_565360.1, NM_126959.5
NP_188809.2, NM_113067.4
NP_188804.1, NM_113062.3
NP_187928.2, NM_112162.3
NP_001319530.1, NM_001337993.1
NP_850570.2, NM_180239.4
NP_566685.1, NM_113037.5
NP_001327269.1, NM_001338352.1
NP_188498.1, NM_112754.3
NP_187720.1, NM_111946.5
NP_566288.1, NM_111537.5
NP_850297.1, NM_179966.2
NP_565852.1, NM_129239.4
NP_029428.1, NM_128401.4
NP_850089.1, NM_179758.4
NP_181990.1, NM_130026.4
NP_850123.1, NM_179792.2
NP_565543.1, NM_127852.4
NP_001078295.1, NM_001084826.2
NP_191100.1, NM_115398.3
NP_566963.1, NM_115083.4
NP_001327805.1, NM_001339113.1
NP_189972.2, NM_114254.3
NP_192450.1, NM_116780.3
NP_193845.2, NM_118232.2
NP_001031583.1, NM_001036506.3
NP_001328778.1, NM_001340493.1
NP_197628.1, NM_122141.5
NP_196780.1, NM_121257.3
NP_001031856.1, NM_001036779.2
NP_196457.2, NM_120924.3
NP_196047.3, NM_120509.4
NP_177293.1, NM_105806.2
NP_196164.1, NM_120627.5
NP_195936.1, NM_120394.4
NP_195928.1, NM_120386.4
NP_195895.2, NM_120353.3
NP_567849.1, NM_119210.2
NP_568870.1, NM_125175.2
NP_001190881.1, NM_001203952.1
NP_194881.2, NM_119302.5
NP_001190895.1, NM_001203966.1
NP_567911.1, NM_119447.5
NP_567596.1, NM_118134.4
NP_001118935.1, NM_001125463.2
NP_193881.1, NM_118270.3
NP_567650.2, NM_118341.3
NP_194221.1, NM_118623.2
NP_567797.1, NM_118950.4
NP_001190864.1, NM_001203935.1
NP_194606.1, NM_119021.3
NP_565468.1, NM_127582.3
NP_194681.1, NM_119097.4
NP_567993.1, NM_119758.3
NP_200956.1, NM_125541.2
NP_001331750.1, NM_001345282.1
NP_200604.1, NM_125181.5
NP_568787.1, NM_124696.4
NP_200032.1, NM_124598.3
NP_199968.1, NM_124534.3
NP_199894.1, NM_124459.4
NP_001190635.1, NM_001203706.2
NP_001318889.1, NM_001345765.1
NP_001331258.1, NM_001345766.1
NP_201454.1, NM_126051.5
NP_200238.1, NM_124807.4
NP_568775.1, NM_124635.4
NP_199028.1, NM_123578.4
NP_001328992.1, NM_001340808.1
NP_193016.1, NM_117349.3
NP_200694.1, NM_125276.3
NP_565196.1, NM_106549.4
NP_001077760.1, NM_001084291.2
NP_001077761.1, NM_001084292.1
NP_001322473.1, NM_001334053.1
NP_179316.2, NM_127279.3
NP_199685.2, NM_124251.4
NP_200514.1, NM_125086.4
NP_001154520.1, NM_001161048.1
NP_179159.1, NM_127118.4
NP_188589.1, NM_112845.4
NP_565432.1, NM_127382.4
NP_188509.1, NM_112765.4
NP_001327520.1, NM_001337390.1
NP_001327521.1, NM_001337388.1
NP_001327522.1, NM_001337389.1
NP_186875.2, NM_111093.2
NP_181822.1, NM_129855.3
NP_001189737.1, NM_001202808.1
NP_181837.1, NM_129870.3
NP_199834.2, NM_124402.4
NP_973597.1, NM_201868.3
NP_850052.1, NM_179721.4
NP_181011.2, NM_129018.4
NP_001324308.1, NM_001336670.1
NP_181304.2, NM_129324.3
NP_178250.1, NM_126202.3
NP_191102.1, NM_115400.4
NP_191205.1, NM_115504.4
NP_192188.2, NM_116513.5
NP_001330776.1, NM_001343258.1
NP_568286.1, NM_121322.2
NP_568333.1, NM_121661.5
NP_680192.2, NM_147887.4
NP_851053.1, NM_180722.1
NP_197535.2, NM_122042.4
NP_197045.1, NM_121545.5
NP_974783.2, NM_203054.2
NP_197789.1, NM_122306.3
NP_196185.4, NM_120648.6
NP_567589.1, NM_118066.3
NP_198654.3, NM_123199.3
NP_851104.2, NM_180773.3
NP_193413.2, NM_117782.4
NP_567564.1, NM_117994.4
NP_195557.2, NM_120006.3
NP_680717.2, NM_148351.3
NP_001190444.1, NM_001203515.1
NP_198901.1, NM_123450.5
NP_001320058.1, NM_001341695.1
NP_194202.4, NM_118604.5
NP_568564.1, NM_123303.4
NP_001325114.1, NM_001335599.1
NP_179444.2, NM_127410.3
NP_195388.2, NM_119834.2
NP_001329751.1, NM_001341123.1
NP_567510.1, NM_117767.4
NP_001190584.1, NM_001203655.2
NP_200922.2, NM_125507.2
NP_199205.1, NM_123759.3
