protein, rna
XP_002277995.2, XM_002277959.4
XP_010646905.1, XM_010648603.2
XP_019074187.1, XM_019218642.1
XP_010655097.1, XM_010656795.2
XP_002276428.1, XM_002276392.3
XP_002269211.1, XM_002269175.4
XP_002278292.1, XM_002278256.3
XP_002265839.2, XM_002265803.4
XP_002273998.1, XM_002273962.3
XP_019079320.1, XM_019223775.1
XP_002275986.1, XM_002275950.4
XP_002276289.1, XM_002276253.4
XP_010657246.1, XM_010658944.2
XP_010657249.1, XM_010658947.2
XP_002280226.1, XM_002280190.3
XP_002268548.1, XM_002268512.4
XP_002277631.1, XM_002277595.4
XP_002274198.1, XM_002274162.3
XP_002278513.1, XM_002278477.3
XP_010653768.1, XM_010655466.2
XP_002275451.1, XM_002275415.3
XP_002281136.1, XM_002281100.4
XP_002284084.1, XM_002284048.3
XP_010663997.1, XM_010665695.2
XP_010647489.1, XM_010649187.2
XP_002275512.1, XM_002275476.3
XP_002277662.2, XM_002277626.4
XP_002266623.1, XM_002266587.3
XP_002272039.2, XM_002272003.3
XP_010663515.1, XM_010665213.2
XP_010663516.1, XM_010665214.2
XP_002267225.2, XM_002267189.4
XP_002268494.2, XM_002268458.4
XP_002282809.1, XM_002282773.4
XP_002270554.1, XM_002270518.3
XP_002269531.1, XM_002269495.3
XP_002273494.2, XM_002273458.4
XP_002271217.1, XM_002271181.3
XP_002278099.2, XM_002278063.4
XP_010661061.1, XM_010662759.2
XP_010661062.1, XM_010662760.2
XP_002269427.2, XM_002269391.4
XP_002276768.1, XM_002276732.4
XP_002281239.2, XM_002281203.3
XP_002265889.2, XM_002265853.3
XP_019073696.1, XM_019218151.1
XP_019074268.1, XM_019218723.1
XP_002283597.1, XM_002283561.3
XP_002275411.2, XM_002275375.4
XP_019074459.1, XM_019218914.1
XP_002270157.1, XM_002270121.4
XP_019082040.1, XM_019226495.1
XP_002270551.1, XM_002270515.3
XP_002279315.2, XM_002279279.3
XP_002278821.1, XM_002278785.3
XP_002273962.2, XM_002273926.4
XP_002285821.1, XM_002285785.3
XP_019072141.1, XM_019216596.1
XP_002264722.1, XM_002264686.4
XP_010647998.1, XM_010649696.2
XP_002277066.1, XM_002277030.4
XP_002278470.2, XM_002278434.4
XP_010661072.1, XM_010662770.2
XP_010661073.1, XM_010662771.2
XP_010661074.1, XM_010662772.2
XP_002284169.1, XM_002284133.3
XP_010646461.1, XM_010648159.1
XP_010664515.1, XM_010666213.2
XP_002269222.1, XM_002269186.3
XP_002274014.1, XM_002273978.3
XP_002278807.1, XM_002278771.4
NP_001267961.1, NM_001281032.1
XP_010653440.1, XM_010655138.2
XP_002279930.1, XM_002279894.4
XP_002277601.1, XM_002277565.3
XP_019078775.1, XM_019223230.1
XP_002274311.1, XM_002274275.4
XP_010651639.1, XM_010653337.2
XP_010651641.1, XM_010653339.2
XP_002274214.2, XM_002274178.4
XP_002270426.2, XM_002270390.4
XP_002278923.1, XM_002278887.3
XP_002263525.1, XM_002263489.4
XP_019081630.1, XM_019226085.1
XP_002272980.1, XM_002272944.3
XP_002264138.1, XM_002264102.3
XP_019078265.1, XM_019222720.1
XP_002264310.3, XM_002264274.4
XP_002266534.1, XM_002266498.3
XP_002267656.1, XM_002267620.3
XP_002273166.2, XM_002273130.4
XP_010649505.1, XM_010651203.2
XP_002280209.2, XM_002280173.4
XP_002279368.2, XM_002279332.4
XP_002266321.4, XM_002266285.4
XP_010649962.1, XM_010651660.2
XP_002265701.2, XM_002265665.4
XP_002282478.1, XM_002282442.3
XP_002284778.1, XM_002284742.3
XP_019072401.1, XM_019216856.1
XP_002285824.1, XM_002285788.4
XP_002282211.1, XM_002282175.3
XP_010654791.1, XM_010656489.2
XP_002280550.2, XM_002280514.4
XP_003634377.1, XM_003634329.3
XP_002273740.2, XM_002273704.4
XP_002266453.1, XM_002266417.4
XP_002280638.1, XM_002280602.4
XP_010649372.1, XM_010651070.2
XP_002285925.1, XM_002285889.4
XP_002284727.1, XM_002284691.4
XP_002274221.1, XM_002274185.3
XP_002282696.1, XM_002282660.3
XP_002268605.1, XM_002268569.3
XP_002277768.1, XM_002277732.3
XP_010655909.1, XM_010657607.2
XP_002280691.2, XM_002280655.4
XP_002276520.1, XM_002276484.4
XP_002278267.1, XM_002278231.3
XP_002273127.1, XM_002273091.4
XP_002269875.2, XM_002269839.4
XP_002277414.1, XM_002277378.3
XP_010664048.1, XM_010665746.2
XP_002285517.1, XM_002285481.3
XP_002272819.1, XM_002272783.3
XP_003632308.1, XM_003632260.2
XP_002269984.1, XM_002269948.4
XP_019072985.1, XM_019217440.1
XP_019072986.1, XM_019217441.1
XP_019072063.1, XM_019216518.1
XP_019072068.1, XM_019216523.1
XP_002279815.1, XM_002279779.3
XP_002270228.2, XM_002270192.4
XP_010652426.1, XM_010654124.2
XP_002280767.1, XM_002280731.4
XP_002282581.2, XM_002282545.4
XP_010647895.1, XM_010649593.2
XP_002285667.1, XM_002285631.4
XP_002278228.1, XM_002278192.4
XP_002265299.1, XM_002265263.4
XP_002262740.1, XM_002262704.3
XP_002267834.1, XM_002267798.3
XP_002266557.3, XM_002266521.4
XP_010647133.1, XM_010648831.2
XP_019074327.1, XM_019218782.1
XP_002270627.2, XM_002270591.4
XP_002264306.1, XM_002264270.3
XP_002275847.1, XM_002275811.3
XP_002285177.1, XM_002285141.3
XP_010656424.1, XM_010658122.2
XP_002277030.1, XM_002276994.4
XP_002283433.2, XM_002283397.4
XP_002269884.1, XM_002269848.3
XP_002281434.1, XM_002281398.4
XP_002264071.2, XM_002264035.4
XP_002283750.2, XM_002283714.3
XP_010653667.2, XM_010655365.2
XP_002275983.1, XM_002275947.4
XP_002284856.1, XM_002284820.3
XP_002267510.3, XM_002267474.3
XP_002273563.2, XM_002273527.4
XP_002281688.1, XM_002281652.3
XP_002277616.2, XM_002277580.3
XP_002271876.1, XM_002271840.4
XP_003631189.2, XM_003631141.3
XP_002274401.1, XM_002274365.4
XP_002279016.1, XM_002278980.3
XP_010661631.1, XM_010663329.2
XP_002280604.1, XM_002280568.4
XP_002272292.2, XM_002272256.3
XP_002265437.1, XM_002265401.4
XP_003634475.1, XM_003634427.3
XP_002284280.2, XM_002284244.4
XP_002270357.1, XM_002270321.4
XP_002279642.1, XM_002279606.4
XP_002269447.1, XM_002269411.3
XP_002274273.1, XM_002274237.4
XP_010664828.1, XM_010666526.2
XP_010664829.1, XM_010666527.2
XP_010656233.2, XM_010657931.2
XP_002265886.1, XM_002265850.3
XP_002282368.1, XM_002282332.3
XP_002285620.1, XM_002285584.4
XP_002266883.1, XM_002266847.3
XP_002278726.1, XM_002278690.3
XP_019075813.1, XM_019220268.1
XP_002273768.2, XM_002273732.4
XP_002276285.1, XM_002276249.3
XP_002271078.3, XM_002271042.4
XP_002285696.1, XM_002285660.4
XP_002284589.1, XM_002284553.3
XP_003634686.1, XM_003634638.3
XP_003634687.1, XM_003634639.3
XP_002274646.1, XM_002274610.4
XP_003632459.2, XM_003632411.3
XP_003635578.2, XM_003635530.3
XP_010652642.1, XM_010654340.1
XP_002282721.1, XM_002282685.3
XP_002282729.1, XM_002282693.3
XP_002278083.1, XM_002278047.3
XP_002263582.1, XM_002263546.3
XP_002280728.1, XM_002280692.3
XP_002284248.1, XM_002284212.4
XP_002284752.1, XM_002284716.3
XP_002267649.1, XM_002267613.3
XP_002263685.2, XM_002263649.4
XP_003635532.1, XM_003635484.3
XP_002266059.1, XM_002266023.3
XP_002275353.1, XM_002275317.4
XP_010644515.1, XM_010646213.2
XP_002282613.1, XM_002282577.4
XP_002283569.1, XM_002283533.4
XP_002263438.2, XM_002263402.4
XP_003631355.1, XM_003631307.3
XP_010646566.1, XM_010648264.2
XP_002282881.1, XM_002282845.3
XP_002284106.1, XM_002284070.3
XP_002281028.1, XM_002280992.3
XP_002277743.1, XM_002277707.3
XP_002274770.2, XM_002274734.4
XP_003631558.1, XM_003631510.3
XP_003632445.1, XM_003632397.3
XP_003634833.1, XM_003634785.3
XP_002272218.1, XM_002272182.4
XP_010657436.1, XM_010659134.2
XP_010657437.1, XM_010659135.2
XP_019079170.1, XM_019223625.1
XP_002280880.3, XM_002280844.4
XP_010652152.1, XM_010653850.2
XP_002266665.3, XM_002266629.4
XP_002281635.1, XM_002281599.4
XP_002265039.1, XM_002265003.3
XP_002264776.2, XM_002264740.3
XP_002264479.1, XM_002264443.4
XP_010653377.1, XM_010655075.2
XP_002264349.1, XM_002264313.3
XP_002265015.2, XM_002264979.3
XP_019077251.1, XM_019221706.1
XP_019077252.1, XM_019221707.1
XP_010663034.1, XM_010664732.2
XP_010663036.1, XM_010664734.2
XP_002282901.1, XM_002282865.4
XP_002265165.1, XM_002265129.4
XP_010648997.1, XM_010650695.2
XP_010649976.1, XM_010651674.2
XP_010649977.1, XM_010651675.2
XP_002273255.1, XM_002273219.3
XP_010653452.1, XM_010655150.2
XP_019077253.1, XM_019221708.1
XP_019077254.1, XM_019221709.1
XP_002283264.1, XM_002283228.4
XP_010658548.1, XM_010660246.2
XP_002275276.3, XM_002275240.4
XP_002276568.1, XM_002276532.3
XP_002267372.1, XM_002267336.3
XP_002280521.1, XM_002280485.3
XP_010662935.1, XM_010664633.2
XP_003633847.1, XM_003633799.3
XP_010658241.1, XM_010659939.2
XP_002264200.1, XM_002264164.3
XP_010661990.1, XM_010663688.1
XP_002267852.1, XM_002267816.3
XP_002271550.1, XM_002271514.4
XP_010658256.1, XM_010659954.2
XP_002263968.1, XM_002263932.4
XP_002285848.1, XM_002285812.3
XP_002266662.1, XM_002266626.3
XP_002279552.1, XM_002279516.4
XP_002273732.1, XM_002273696.4
XP_010664612.1, XM_010666310.2
XP_002277191.2, XM_002277155.3
XP_019077401.1, XM_019221856.1
XP_002266380.1, XM_002266344.3
XP_010665124.1, XM_010666822.2
XP_010659395.1, XM_010661093.2
XP_010655737.1, XM_010657435.2
XP_002263699.1, XM_002263663.3
XP_010647934.1, XM_010649632.2
XP_002282799.1, XM_002282763.4
XP_002263178.1, XM_002263142.4
XP_010654992.2, XM_010656690.2
XP_002276318.1, XM_002276282.3
XP_002284036.1, XM_002284000.3
XP_002263885.1, XM_002263849.3
XP_019078267.1, XM_019222722.1
XP_002276421.1, XM_002276385.4
XP_002277812.1, XM_002277776.3
XP_002285753.1, XM_002285717.4
XP_019076071.1, XM_019220526.1
XP_002282528.1, XM_002282492.3
XP_002279221.1, XM_002279185.4
XP_002269760.1, XM_002269724.4
XP_002282097.1, XM_002282061.4
XP_010650856.1, XM_010652554.2
XP_003635067.2, XM_003635019.3
XP_002264721.1, XM_002264685.3
XP_002284894.2, XM_002284858.4
XP_002271404.1, XM_002271368.4
XP_002281563.1, XM_002281527.4
XP_002284666.1, XM_002284630.4
XP_019072490.1, XM_019216945.1
XP_002262945.2, XM_002262909.4
XP_019078525.1, XM_019222980.1
XP_002278209.2, XM_002278173.3
XP_002284206.1, XM_002284170.4
XP_002273108.1, XM_002273072.3
XP_010651368.1, XM_010653066.2
XP_002279787.1, XM_002279751.4
XP_002274406.2, XM_002274370.4
XP_003632252.1, XM_003632204.3
XP_019076169.1, XM_019220624.1
XP_002268993.1, XM_002268957.4
XP_002281500.1, XM_002281464.3
XP_002268202.1, XM_002268166.4
XP_002268460.1, XM_002268424.4
XP_010656033.1, XM_010657731.2
XP_002282742.1, XM_002282706.4
XP_002264435.1, XM_002264399.4
XP_002282596.2, XM_002282560.4
XP_019080365.1, XM_019224820.1
XP_002279749.2, XM_002279713.4
XP_002270535.1, XM_002270499.3
XP_002264804.1, XM_002264768.4
XP_002285333.1, XM_002285297.4
XP_019078746.1, XM_019223201.1
XP_010653413.1, XM_010655111.2
XP_002277900.1, XM_002277864.3
XP_002276355.1, XM_002276319.3
XP_002266726.1, XM_002266690.3
XP_002279389.1, XM_002279353.4
XP_002283386.1, XM_002283350.3
XP_002265573.2, XM_002265537.4
XP_003631610.1, XM_003631562.3
XP_019074604.1, XM_019219059.1
XP_002274584.2, XM_002274548.4
XP_002283505.1, XM_002283469.4
XP_002270952.1, XM_002270916.4
XP_002278830.1, XM_002278794.3
XP_002274717.1, XM_002274681.4
XP_002281730.1, XM_002281694.3
XP_002274607.1, XM_002274571.3
XP_010662856.1, XM_010664554.2
XP_002283633.1, XM_002283597.3
XP_010663213.1, XM_010664911.2
XP_002277657.1, XM_002277621.3
XP_010661126.1, XM_010662824.2
XP_002272937.2, XM_002272901.4
XP_002281505.1, XM_002281469.3
XP_002271409.1, XM_002271373.4
XP_002272435.1, XM_002272399.4
XP_002271467.3, XM_002271431.4
XP_010661171.1, XM_010662869.2
XP_019080961.1, XM_019225416.1
XP_019080962.1, XM_019225417.1
XP_002281286.1, XM_002281250.3
XP_002264335.1, XM_002264299.3
XP_019081688.1, XM_019226143.1
XP_010661108.1, XM_010662806.2
XP_002283552.1, XM_002283516.4
XP_002271394.1, XM_002271358.4
XP_002283959.1, XM_002283923.4
XP_002280441.1, XM_002280405.3
XP_003634022.1, XM_003633974.3
XP_002267794.2, XM_002267758.3
XP_010646190.1, XM_010647888.2
XP_002274986.1, XM_002274950.4
XP_002272328.2, XM_002272292.4
XP_003635051.2, XM_003635003.3
XP_002279799.3, XM_002279763.4
XP_002272867.1, XM_002272831.4
XP_002275544.2, XM_002275508.4
XP_010662655.1, XM_010664353.2
XP_003635231.2, XM_003635183.3
XP_002268690.1, XM_002268654.4
XP_002270200.1, XM_002270164.4
XP_019081619.1, XM_019226074.1
XP_002270052.1, XM_002270016.3
XP_002272224.1, XM_002272188.4
XP_010646174.1, XM_010647872.2
XP_002278331.1, XM_002278295.3
XP_002285899.1, XM_002285863.3
XP_002274702.1, XM_002274666.3
XP_002273569.1, XM_002273533.3
XP_010663395.1, XM_010665093.1
XP_002279561.1, XM_002279525.4
XP_002284191.1, XM_002284155.3
XP_002283513.1, XM_002283477.3
XP_002270974.1, XM_002270938.3
XP_002263427.1, XM_002263391.3
XP_010653310.1, XM_010655008.2
XP_010649965.1, XM_010651663.2
XP_019075676.1, XM_019220131.1
XP_002276924.2, XM_002276888.4
XP_002282931.1, XM_002282895.3
XP_002275927.2, XM_002275891.4
XP_002271577.1, XM_002271541.3
XP_002284404.1, XM_002284368.3
XP_002270748.1, XM_002270712.4
XP_002262754.1, XM_002262718.4
XP_002263439.1, XM_002263403.3
XP_002271854.1, XM_002271818.3
XP_002272895.1, XM_002272859.3
XP_010662164.1, XM_010663862.2
XP_010662165.1, XM_010663863.2
XP_019081804.1, XM_019226259.1
XP_002277138.1, XM_002277102.3
XP_002277809.1, XM_002277773.4
XP_002276468.1, XM_002276432.4
XP_010661000.1, XM_010662698.2
XP_019080600.1, XM_019225055.1
XP_002285555.1, XM_002285519.4
XP_002271514.1, XM_002271478.3
XP_002271352.1, XM_002271316.3
XP_019073049.1, XM_019217504.1
XP_002270787.2, XM_002270751.4
XP_010652867.1, XM_010654565.1
XP_002283345.2, XM_002283309.4
XP_019074508.1, XM_019218963.1
XP_002270849.1, XM_002270813.3
XP_019072083.1, XM_019216538.1
XP_010648636.1, XM_010650334.2
XP_002277516.1, XM_002277480.3
XP_002277046.4, XM_002277010.4
XP_010646150.1, XM_010647848.2
XP_019073577.1, XM_019218032.1
XP_003631973.1, XM_003631925.3
XP_002282025.3, XM_002281989.4
XP_010652247.1, XM_010653945.2
XP_010660021.1, XM_010661719.2
XP_002279358.1, XM_002279322.4
XP_002283679.2, XM_002283643.3
XP_002265235.1, XM_002265199.4
XP_010657541.1, XM_010659239.2
XP_019078805.1, XM_019223260.1
XP_002269180.1, XM_002269144.3
XP_010645018.1, XM_010646716.2
XP_002284127.1, XM_002284091.4
XP_003631183.1, XM_003631135.3
XP_002268516.2, XM_002268480.3
XP_002284147.1, XM_002284111.3
XP_002281733.1, XM_002281697.3
XP_019082290.1, XM_019226745.1
XP_010663612.1, XM_010665310.2
XP_010663613.1, XM_010665311.2
XP_019072614.1, XM_019217069.1
XP_002265281.1, XM_002265245.3
XP_002276560.2, XM_002276524.3
XP_010645864.1, XM_010647562.2
XP_002281395.1, XM_002281359.4
XP_002285920.1, XM_002285884.4
XP_002285921.1, XM_002285885.3
XP_002265632.1, XM_002265596.4
XP_002283733.1, XM_002283697.4
XP_010664878.1, XM_010666576.2
XP_002264995.1, XM_002264959.4
XP_002275669.2, XM_002275633.4
XP_002283098.1, XM_002283062.3
XP_002278419.1, XM_002278383.3
XP_010657100.1, XM_010658798.2
XP_002273675.1, XM_002273639.3
XP_002282652.1, XM_002282616.4
XP_010657084.1, XM_010658782.2
XP_002277578.1, XM_002277542.4
XP_002284144.1, XM_002284108.4
XP_003631208.1, XM_003631160.3
XP_010651950.1, XM_010653648.2
XP_002285904.1, XM_002285868.4
XP_002270499.1, XM_002270463.3
XP_019072154.1, XM_019216609.1
XP_002267126.1, XM_002267090.4
XP_002278802.2, XM_002278766.4
XP_002278406.1, XM_002278370.3
XP_019071861.1, XM_019216316.1
XP_002277653.1, XM_002277617.2
XP_019075835.1, XM_019220290.1
XP_002265223.1, XM_002265187.4
XP_002268386.2, XM_002268350.3
XP_010652515.1, XM_010654213.2
XP_002279062.1, XM_002279026.4
XP_002271401.1, XM_002271365.4
XP_010651572.1, XM_010653270.2
XP_010651573.1, XM_010653271.2
XP_019076264.1, XM_019220719.1
XP_003635669.1, XM_003635621.3
XP_003635671.2, XM_003635623.3
XP_002285382.1, XM_002285346.4
XP_002278058.1, XM_002278022.3
XP_002270014.3, XM_002269978.4
XP_010657447.1, XM_010659145.2
XP_010657448.1, XM_010659146.2
XP_010656198.1, XM_010657896.2
XP_010656199.1, XM_010657897.2
XP_010652357.1, XM_010654055.2
XP_010648844.1, XM_010650542.2
XP_010650750.1, XM_010652448.2
XP_002281125.1, XM_002281089.3
XP_002281745.1, XM_002281709.3
XP_003633984.1, XM_003633936.3
XP_010661925.1, XM_010663623.2
XP_019080952.1, XM_019225407.1
XP_019080957.1, XM_019225412.1
XP_002275552.1, XM_002275516.2
XP_002267786.1, XM_002267750.3
XP_002279730.1, XM_002279694.3
XP_002276567.1, XM_002276531.4
XP_002281242.1, XM_002281206.3
XP_010652334.1, XM_010654032.2
XP_019076897.1, XM_019221352.1
XP_002275667.3, XM_002275631.4
XP_002281739.1, XM_002281703.4
XP_010656255.1, XM_010657953.2
XP_002276836.3, XM_002276800.4
XP_002273572.1, XM_002273536.4
XP_010661179.1, XM_010662877.2
XP_002283376.1, XM_002283340.4
XP_002264869.2, XM_002264833.4
XP_002267047.3, XM_002267011.4
XP_003632079.1, XM_003632031.3
XP_002264255.1, XM_002264219.3
XP_003631454.1, XM_003631406.3
XP_002284406.1, XM_002284370.4
XP_002269613.1, XM_002269577.3
XP_002283491.1, XM_002283455.4
XP_002278487.1, XM_002278451.4
XP_002279988.1, XM_002279952.3
XP_002271623.1, XM_002271587.3
XP_019076403.1, XM_019220858.1
XP_003633349.1, XM_003633301.3
XP_010645220.1, XM_010646918.2
XP_002284991.1, XM_002284955.3
XP_010650790.1, XM_010652488.2
XP_010650791.1, XM_010652489.2
XP_010663103.1, XM_010664801.2
XP_002280953.1, XM_002280917.2
XP_002270859.1, XM_002270823.3
XP_010654442.1, XM_010656140.2
XP_002272795.1, XM_002272759.4
XP_010659081.1, XM_010660779.2
XP_019072095.1, XM_019216550.1
XP_002285616.1, XM_002285580.4
XP_002283785.1, XM_002283749.3
XP_010654902.1, XM_010656600.2
XP_002282504.1, XM_002282468.4
XP_010650180.1, XM_010651878.2
XP_010650181.1, XM_010651879.2
XP_002269597.1, XM_002269561.4
XP_002282402.1, XM_002282366.3
XP_002282966.2, XM_002282930.3
XP_003634715.1, XM_003634667.3
XP_002275635.1, XM_002275599.4
XP_002275403.1, XM_002275367.3
XP_002264530.2, XM_002264494.4
XP_002282314.2, XM_002282278.4
XP_010651155.1, XM_010652853.2
XP_002278551.1, XM_002278515.4
XP_010653765.1, XM_010655463.2
XP_010653766.1, XM_010655464.2
XP_002268159.2, XM_002268123.4
XP_019079138.1, XM_019223593.1
XP_002268537.2, XM_002268501.4
XP_002277958.2, XM_002277922.4
XP_002266281.2, XM_002266245.4
XP_003633171.1, XM_003633123.3
XP_003633172.1, XM_003633124.3
XP_010653802.1, XM_010655500.2
XP_010650717.1, XM_010652415.2
XP_010650718.1, XM_010652416.2
XP_010651378.1, XM_010653076.2
XP_010651379.1, XM_010653077.2
XP_002280269.1, XM_002280233.3
XP_002281972.2, XM_002281936.3
XP_002268929.1, XM_002268893.3
XP_019073867.1, XM_019218322.1
XP_002281109.1, XM_002281073.3
XP_002281160.2, XM_002281124.4
XP_019075191.1, XM_019219646.1
XP_002263560.1, XM_002263524.3
XP_002269787.1, XM_002269751.4
XP_010665201.1, XM_010666899.2
XP_002277765.2, XM_002277729.4
XP_010649719.1, XM_010651417.2
XP_002276540.1, XM_002276504.3
XP_002275899.1, XM_002275863.3
XP_002273358.2, XM_002273322.3
XP_002285129.1, XM_002285093.3
XP_019072843.1, XM_019217298.1
XP_002273879.2, XM_002273843.3
XP_002270063.1, XM_002270027.3
XP_003635095.1, XM_003635047.3
XP_019074000.1, XM_019218455.1
XP_002279131.1, XM_002279095.4
XP_010658763.1, XM_010660461.2
XP_003632460.3, XM_003632412.3
XP_003635636.2, XM_003635588.3
XP_002270256.2, XM_002270220.4
XP_003635038.1, XM_003634990.3
XP_002267430.1, XM_002267394.3
XP_019072709.1, XM_019217164.1
XP_002276857.2, XM_002276821.4
XP_002270398.3, XM_002270362.4
XP_002282378.3, XM_002282342.4
XP_010650173.1, XM_010651871.2
XP_002265509.1, XM_002265473.3
XP_010657604.1, XM_010659302.2
NP_001268069.1, NM_001281140.1
XP_002262744.1, XM_002262708.4
XP_010646385.1, XM_010648083.2
XP_010659746.1, XM_010661444.2
XP_002279537.2, XM_002279501.4
XP_002263547.1, XM_002263511.4
XP_002282940.1, XM_002282904.4
XP_010664680.1, XM_010666378.2
XP_019074532.1, XM_019218987.1
XP_019074533.1, XM_019218988.1
XP_002275664.1, XM_002275628.4
XP_010655649.1, XM_010657347.2
XP_002271890.1, XM_002271854.3
XP_002266483.2, XM_002266447.3
XP_019080098.1, XM_019224553.1
XP_003632127.1, XM_003632079.3
XP_002281246.1, XM_002281210.3
XP_002281093.1, XM_002281057.3
XP_002265911.1, XM_002265875.3
XP_002281468.1, XM_002281432.4
XP_002271255.1, XM_002271219.3
XP_002285325.1, XM_002285289.4
XP_002282339.1, XM_002282303.3
XP_002265060.2, XM_002265024.4
XP_002284637.3, XM_002284601.4
XP_019072085.1, XM_019216540.1
XP_002263287.1, XM_002263251.4
XP_002282497.1, XM_002282461.3
XP_002264419.3, XM_002264383.4
XP_010657533.1, XM_010659231.2
XP_002280024.1, XM_002279988.3
XP_002274227.2, XM_002274191.4
XP_002267511.2, XM_002267475.4
XP_002267841.1, XM_002267805.3
XP_002272119.1, XM_002272083.4
XP_002281894.1, XM_002281858.3
XP_002272821.1, XM_002272785.3
XP_002278475.1, XM_002278439.3
XP_002265477.1, XM_002265441.4
XP_010653166.1, XM_010654864.1
XP_019077239.1, XM_019221694.1
XP_002268582.1, XM_002268546.4
XP_003632110.1, XM_003632062.3
XP_002284920.3, XM_002284884.4
XP_002266315.1, XM_002266279.4
XP_002274735.3, XM_002274699.3
XP_010652917.2, XM_010654615.2
XP_010647075.1, XM_010648773.1
XP_010647289.1, XM_010648987.2
XP_002279143.2, XM_002279107.4
XP_002271647.1, XM_002271611.3
XP_002280101.3, XM_002280065.4
XP_002280120.2, XM_002280084.4
XP_019074880.1, XM_019219335.1
XP_002281628.1, XM_002281592.4
XP_010655734.1, XM_010657432.2
XP_003632323.1, XM_003632275.3
XP_002273961.1, XM_002273925.3
XP_010651534.1, XM_010653232.2
XP_002271050.1, XM_002271014.4
XP_002270805.1, XM_002270769.4
XP_002273715.1, XM_002273679.3
XP_002280406.2, XM_002280370.3
XP_002279741.1, XM_002279705.4
XP_010653484.1, XM_010655182.2
XP_002277519.1, XM_002277483.4
XP_002274972.2, XM_002274936.4
XP_002276450.1, XM_002276414.4
XP_002276698.1, XM_002276662.4
XP_019077791.1, XM_019222246.1
XP_002271376.2, XM_002271340.4
