protein, rna
XP_028965544.1, XM_029109711.1
XP_008364128.1, XM_008365906.3
XP_008377667.2, XM_008379445.3
XP_008378884.2, XM_008380662.3
XP_008385754.1, XM_008387532.3
XP_008392688.2, XM_008394466.3
XP_008356334.1, XM_008358112.3
XP_008371243.2, XM_008373021.3
XP_008383972.2, XM_008385750.3
XP_008337563.2, XM_008339341.3
XP_008341837.2, XM_008343615.3
XP_008380267.1, XM_008382045.3
XP_028964025.1, XM_029108192.1
XP_008351361.1, XM_008353139.3
XP_008384367.2, XM_008386145.3
XP_008376204.2, XM_008377982.3
XP_008341321.2, XM_008343099.3
XP_028953439.1, XM_029097606.1
XP_028963387.1, XM_029107554.1
XP_008381575.1, XM_008383353.2
XP_028953526.1, XM_029097693.1
XP_008392089.1, XM_008393867.3
XP_008392996.2, XM_008394774.3
XP_017189717.2, XM_017334228.2
XP_028965472.1, XM_029109639.1
XP_008339077.1, XM_008340855.3
XP_028950947.1, XM_029095114.1
XP_008371598.1, XM_008373376.3
XP_008383491.2, XM_008385269.3
XP_008341243.2, XM_008343021.3
XP_008379058.2, XM_008380836.3
XP_008337525.1, XM_008339303.3
XP_008370944.1, XM_008372722.3
XP_008387206.1, XM_008388984.3
XP_008339671.2, XM_008341449.3
XP_028947451.1, XM_029091618.1
XP_028947452.1, XM_029091619.1
XP_008372490.2, XM_008374268.3
XP_008382605.2, XM_008384383.3
XP_008374689.1, XM_008376467.3
XP_008393273.1, XM_008395051.3
XP_008369604.1, XM_008371382.3
XP_028946741.1, XM_029090908.1
XP_008389056.2, XM_008390834.3
XP_008343007.2, XM_008344785.3
XP_008358155.1, XM_008359933.3
XP_008362937.2, XM_008364715.3
XP_028950081.1, XM_029094248.1
XP_008376030.2, XM_008377808.3
XP_028963258.1, XM_029107425.1
XP_008352419.2, XM_008354197.3
XP_008393582.2, XM_008395360.3
XP_008373131.2, XM_008374909.3
XP_008349550.2, XM_008351328.3
XP_008354869.2, XM_008356647.3
XP_008338837.1, XM_008340615.3
XP_028952557.1, XM_029096724.1
XP_028952586.1, XM_029096753.1
XP_008375959.2, XM_008377737.3
XP_008338029.2, XM_008339807.3
XP_008388288.2, XM_008390066.3
XP_008372871.1, XM_008374649.2
XP_008377953.2, XM_008379731.3
XP_028949694.1, XM_029093861.1
XP_008339959.2, XM_008341737.3
XP_008389553.2, XM_008391331.3
XP_008350873.1, XM_008352651.3
XP_008361737.2, XM_008363515.3
XP_008385300.2, XM_008387078.3
XP_028955634.1, XM_029099801.1
XP_028955635.1, XM_029099802.1
XP_008375077.1, XM_008376855.3
XP_008393526.1, XM_008395304.3
XP_028963261.1, XM_029107428.1
XP_028947449.1, XM_029091616.1
XP_008373541.2, XM_008375319.3
XP_008358352.2, XM_008360130.3
XP_008375559.2, XM_008377337.3
XP_008375560.2, XM_008377338.3
XP_008371649.1, XM_008373427.3
XP_008371799.1, XM_008373577.2
XP_008363821.1, XM_008365599.3
XP_008385777.2, XM_008387555.3
XP_008351949.2, XM_008353727.3
XP_008377691.1, XM_008379469.3
XP_028950335.1, XM_029094502.1
XP_008356785.2, XM_008358563.3
XP_008383065.1, XM_008384843.3
XP_008378416.1, XM_008380194.3
XP_008390345.2, XM_008392123.3
XP_008390346.2, XM_008392124.3
XP_008377198.2, XM_008378976.3
XP_008339969.2, XM_008341747.3
XP_008389564.1, XM_008391342.3
XP_008356127.2, XM_008357905.3
XP_028952572.1, XM_029096739.1
XP_008339584.1, XM_008341362.3
XP_008389233.3, XM_008391011.3
XP_008340144.1, XM_008341922.3
XP_008389766.1, XM_008391544.3
XP_008369523.1, XM_008371301.3
XP_008339238.1, XM_008341016.2
XP_008353001.1, XM_008354779.3
XP_008379968.1, XM_008381746.3
XP_028953234.1, XM_029097401.1
XP_008378102.2, XM_008379880.3
XP_028949242.1, XM_029093409.1
XP_028949243.1, XM_029093410.1
XP_008366092.1, XM_008367870.1
XP_028945253.1, XM_029089420.1
XP_008386215.2, XM_008387993.3
XP_008386216.2, XM_008387994.3
XP_008386217.2, XM_008387995.3
XP_028946982.1, XM_029091149.1
XP_028956080.1, XM_029100247.1
XP_008344633.2, XM_008346411.3
XP_028960843.1, XM_029105010.1
XP_008336930.2, XM_008338708.3
XP_028964497.1, XM_029108664.1
XP_028964498.1, XM_029108665.1
XP_008388350.1, XM_008390128.3
XP_028957283.1, XM_029101450.1
XP_008370692.2, XM_008372470.3
XP_008388667.1, XM_008390445.2
XP_008373138.1, XM_008374916.3
XP_008375788.1, XM_008377566.3
XP_008372436.2, XM_008374214.3
XP_008382654.2, XM_008384432.3
XP_008351968.2, XM_008353746.3
XP_008377955.2, XM_008379733.3
XP_008350624.2, XM_008352402.3
XP_008343029.2, XM_008344807.3
XP_028956725.1, XM_029100892.1
XP_008369377.1, XM_008371155.3
XP_008372666.2, XM_008374444.3
XP_008382535.1, XM_008384313.3
XP_008351731.2, XM_008353509.3
XP_008349645.2, XM_008351423.3
XP_028960591.1, XM_029104758.1
XP_008369131.1, XM_008370909.3
XP_028954084.1, XM_029098251.1
XP_008387029.2, XM_008388807.3
XP_008342220.2, XM_008343998.3
XP_008386514.2, XM_008388292.3
XP_008376928.1, XM_008378706.3
XP_028961025.1, XM_029105192.1
XP_028946521.1, XM_029090688.1
XP_028948599.1, XM_029092766.1
XP_008349842.2, XM_008351620.2
XP_008374272.2, XM_008376050.3
NP_001280766.1, NM_001293837.1
XP_008366553.1, XM_008368331.3
XP_017186391.1, XM_017330902.2
XP_008352578.2, XM_008354356.3
XP_008390148.2, XM_008391926.3
XP_008340243.2, XM_008342021.3
XP_008378688.1, XM_008380466.3
XP_008356186.2, XM_008357964.3
XP_008387550.1, XM_008389328.3
XP_008394099.2, XM_008395877.3
XP_008354636.2, XM_008356414.3
XP_008341813.2, XM_008343591.3
XP_008349214.1, XM_008350992.3
XP_008371435.1, XM_008373213.3
XP_008359265.2, XM_008361043.3
XP_008377737.2, XM_008379515.3
XP_008338121.1, XM_008339899.3
XP_008341222.2, XM_008343000.3
XP_008338612.2, XM_008340390.2
XP_008370191.2, XM_008371969.3
XP_008381718.3, XM_008383496.3
XP_028957670.1, XM_029101837.1
XP_008376547.1, XM_008378325.3
XP_008378222.1, XM_008380000.1
XP_008341581.2, XM_008343359.3
XP_008379359.2, XM_008381137.3
XP_008338338.2, XM_008340116.3
XP_008337610.2, XM_008339388.3
XP_028943650.1, XM_029087817.1
XP_008353730.2, XM_008355508.2
XP_028945310.1, XM_029089477.1
XP_008338091.2, XM_008339869.3
XP_008344273.2, XM_008346051.3
XP_008372738.1, XM_008374516.3
XP_008381853.2, XM_008383631.3
XP_028964479.1, XM_029108646.1
XP_028947755.1, XM_029091922.1
XP_028952138.1, XM_029096305.1
XP_008378124.2, XM_008379902.3
XP_008393918.1, XM_008395696.3
NP_001315953.1, NM_001329024.1
XP_008337567.2, XM_008339345.3
XP_008374491.2, XM_008376269.3
XP_017177996.1, XM_017322507.2
XP_028951908.1, XM_029096075.1
XP_008380755.2, XM_008382533.3
XP_017177976.2, XM_017322487.2
XP_028964090.1, XM_029108257.1
XP_028964091.1, XM_029108258.1
XP_028964092.1, XM_029108259.1
XP_008364985.2, XM_008366763.3
XP_008388040.1, XM_008389818.3
XP_008337840.2, XM_008339618.3
XP_008388900.2, XM_008390678.3
XP_008387356.1, XM_008389134.3
XP_028951670.1, XM_029095837.1
XP_008352367.2, XM_008354145.3
XP_008354431.2, XM_008356209.3
XP_008386214.2, XM_008387992.3
XP_008357503.2, XM_008359281.3
XP_008385133.2, XM_008386911.3
XP_008385134.1, XM_008386912.3
XP_028954304.1, XM_029098471.1
XP_008359419.2, XM_008361197.3
XP_008369018.2, XM_008370796.3
XP_008370048.1, XM_008371826.3
XP_008388119.2, XM_008389897.3
XP_017192051.2, XM_017336562.2
XP_008342197.2, XM_008343975.3
NP_001315654.1, NM_001328725.1
XP_008389175.2, XM_008390953.3
XP_008391564.1, XM_008393342.3
XP_008339275.1, XM_008341053.3
XP_008374199.2, XM_008375977.2
XP_008366147.3, XM_008367925.3
XP_008381027.1, XM_008382805.3
XP_008374610.1, XM_008376388.3
XP_008393217.2, XM_008394995.2
XP_008370077.1, XM_008371855.3
XP_008375212.2, XM_008376990.3
XP_028952379.1, XM_029096546.1
XP_028952381.1, XM_029096548.1
XP_028954066.1, XM_029098233.1
XP_008370220.1, XM_008371998.2
XP_008388310.2, XM_008390088.3
XP_008383012.1, XM_008384790.3
XP_008358052.1, XM_008359830.3
XP_008371026.2, XM_008372804.3
XP_028951535.1, XM_029095702.1
XP_028953838.1, XM_029098005.1
XP_028953839.1, XM_029098006.1
XP_028953840.1, XM_029098007.1
XP_028960252.1, XM_029104419.1
XP_008363063.2, XM_008364841.3
XP_008363064.2, XM_008364842.3
XP_028947931.1, XM_029092098.1
XP_008377364.2, XM_008379142.3
XP_028952887.1, XM_029097054.1
XP_008337234.2, XM_008339012.3
XP_008381896.1, XM_008383674.2
XP_008349739.2, XM_008351517.3
XP_008356613.2, XM_008358391.3
XP_008346987.3, XM_008348765.3
XP_008363276.2, XM_008365054.3
XP_028960441.1, XM_029104608.1
XP_008345460.1, XM_008347238.3
XP_008375970.2, XM_008377748.3
XP_008384699.2, XM_008386477.3
XP_008382968.1, XM_008384746.3
XP_008358840.2, XM_008360618.3
XP_028955721.1, XM_029099888.1
XP_008381041.1, XM_008382819.3
XP_028964736.1, XM_029108903.1
XP_008353954.1, XM_008355732.3
XP_008380120.2, XM_008381898.3
XP_008393697.2, XM_008395475.3
XP_008388238.1, XM_008390016.3
XP_017191963.1, XM_017336474.2
XP_008383913.2, XM_008385691.2
XP_028959056.1, XM_029103223.1
XP_028959057.1, XM_029103224.1
XP_028959059.1, XM_029103226.1
XP_028959060.1, XM_029103227.1
XP_008368984.1, XM_008370762.3
XP_008386645.1, XM_008388423.3
XP_028962458.1, XM_029106625.1
XP_008359853.2, XM_008361631.3
XP_008371339.2, XM_008373117.3
XP_008342813.2, XM_008344591.3
XP_008367577.2, XM_008369355.3
XP_008374741.1, XM_008376519.3
XP_008361633.2, XM_008363411.3
XP_008378764.1, XM_008380542.3
XP_008337844.1, XM_008339622.3
XP_008388846.2, XM_008390624.3
XP_008371946.2, XM_008373724.3
XP_008353588.1, XM_008355366.3
XP_008379661.2, XM_008381439.3
XP_008342201.2, XM_008343979.3
XP_008379990.1, XM_008381768.3
XP_028963868.1, XM_029108035.1
XP_008362022.2, XM_008363800.3
XP_008391092.2, XM_008392870.3
XP_028951531.1, XM_029095698.1
XP_008350639.2, XM_008352417.3
XP_008370732.2, XM_008372510.3
XP_028951471.1, XM_029095638.1
XP_028961438.1, XM_029105605.1
XP_028961439.1, XM_029105606.1
XP_008394197.2, XM_008395975.3
XP_008371100.2, XM_008372878.3
XP_008355509.2, XM_008357287.3
XP_028945133.1, XM_029089300.1
XP_028946854.1, XM_029091021.1
XP_028950406.1, XM_029094573.1
XP_008342638.1, XM_008344416.3
XP_008356545.1, XM_008358323.3
XP_008350282.1, XM_008352060.3
XP_028948033.1, XM_029092200.1
NP_001280961.1, NM_001294032.1
XP_008368552.2, XM_008370330.3
XP_008360891.1, XM_008362669.3
XP_008374688.1, XM_008376466.3
XP_008378894.1, XM_008380672.3
XP_008382726.2, XM_008384504.3
XP_008391790.3, XM_008393568.3
XP_017192083.2, XM_017336594.2
XP_008363620.2, XM_008365398.3
XP_028944659.1, XM_029088826.1
XP_008362107.2, XM_008363885.3
XP_008379104.2, XM_008380882.3
XP_008340510.1, XM_008342288.3
XP_028947561.1, XM_029091728.1
XP_008370162.2, XM_008371940.3
XP_008357762.2, XM_008359540.3
XP_008383366.2, XM_008385144.3
XP_008353150.1, XM_008354928.3
XP_008352014.2, XM_008353792.3
XP_008378214.2, XM_008379992.3
XP_008338064.3, XM_008339842.3
XP_028943960.1, XM_029088127.1
XP_008347403.1, XM_008349181.3
XP_017181058.1, XM_017325569.2
XP_017181059.1, XM_017325570.2
XP_028965395.1, XM_029109562.1
XP_008382363.2, XM_008384141.3
XP_008362526.2, XM_008364304.3
XP_008381363.2, XM_008383141.3
XP_008393245.2, XM_008395023.3
XP_028959882.1, XM_029104049.1
XP_008384803.1, XM_008386581.3
XP_008336905.2, XM_008338683.3
XP_008384467.2, XM_008386245.3
XP_008357015.2, XM_008358793.3
XP_008382600.1, XM_008384378.3
XP_028958317.1, XM_029102484.1
XP_008357542.1, XM_008359320.3
XP_008361559.2, XM_008363337.3
XP_017182929.2, XM_017327440.2
XP_008382401.2, XM_008384179.3
XP_028959282.1, XM_029103449.1
XP_028946106.1, XM_029090273.1
XP_008365401.1, XM_008367179.3
XP_028954253.1, XM_029098420.1
XP_028945837.1, XM_029090004.1
XP_008355865.2, XM_008357643.3
XP_008362739.2, XM_008364517.3
XP_008362748.1, XM_008364526.3
XP_008367645.2, XM_008369423.3
XP_008363630.1, XM_008365408.3
XP_008345514.2, XM_008347292.3
XP_008388133.3, XM_008389911.3
NP_001315667.1, NM_001328738.1
NP_001315707.1, NM_001328778.1
XP_028952532.1, XM_029096699.1
XP_028945357.1, XM_029089524.1
XP_017183172.2, XM_017327683.2
XP_028944100.1, XM_029088267.1
XP_008381185.1, XM_008382963.3
XP_028953277.1, XM_029097444.1
XP_008377899.1, XM_008379677.3
XP_008385493.1, XM_008387271.3
XP_008361809.2, XM_008363587.3
XP_008385594.2, XM_008387372.3
NP_001315785.1, NM_001328856.1
XP_008343059.2, XM_008344837.3
XP_008354089.2, XM_008355867.3
XP_008376305.1, XM_008378083.3
XP_008375076.2, XM_008376854.3
XP_008386485.1, XM_008388263.3
XP_008384092.2, XM_008385870.3
XP_008370186.1, XM_008371964.3
XP_028945531.1, XM_029089698.1
XP_028946886.1, XM_029091053.1
XP_028950387.1, XM_029094554.1
XP_028953403.1, XM_029097570.1
XP_028953404.1, XM_029097571.1
XP_028964450.1, XM_029108617.1
XP_028964451.1, XM_029108618.1
XP_028964452.1, XM_029108619.1
XP_008361927.1, XM_008363705.3
XP_008374117.2, XM_008375895.3
XP_008390274.2, XM_008392052.3
XP_008340894.2, XM_008342672.3
XP_008390802.1, XM_008392580.3
XP_008373764.2, XM_008375542.3
XP_017188181.2, XM_017332692.2
XP_028948018.1, XM_029092185.1
XP_028960393.1, XM_029104560.1
XP_008353287.3, XM_008355065.3
XP_028950217.1, XM_029094384.1
XP_017182364.2, XM_017326875.2
XP_028962708.1, XM_029106875.1
XP_008347771.2, XM_008349549.3
XP_028950264.1, XM_029094431.1
XP_008337283.2, XM_008339061.3
XP_008385508.2, XM_008387286.3
XP_028951081.1, XM_029095248.1
XP_008387969.1, XM_008389747.3
XP_008389598.1, XM_008391376.3
XP_028962400.1, XM_029106567.1
XP_008345898.1, XM_008347676.3
XP_008358675.2, XM_008360453.3
XP_008358187.1, XM_008359965.3
XP_028953581.1, XM_029097748.1
XP_008371331.1, XM_008373109.3
XP_008371399.1, XM_008373177.3
XP_008371548.1, XM_008373326.3
XP_028956726.1, XM_029100893.1
XP_008377091.2, XM_008378869.3
XP_028950502.1, XM_029094669.1
XP_028957659.1, XM_029101826.1
XP_008371917.2, XM_008373695.3
XP_028965943.1, XM_029110110.1
XP_008339668.2, XM_008341446.3
XP_008360045.2, XM_008361823.3
XP_017179273.2, XM_017323784.2
XP_008339874.2, XM_008341652.3
XP_008389871.1, XM_008391649.3
XP_008357140.2, XM_008358918.3
XP_008387982.1, XM_008389760.3
XP_008342147.1, XM_008343925.3
XP_008379697.2, XM_008381475.3
XP_008363672.1, XM_008365450.3
XP_008386488.2, XM_008388266.3
XP_008388220.1, XM_008389998.3
NP_001280779.1, NM_001293850.1
XP_008344942.2, XM_008346720.3
XP_008346937.1, XM_008348715.3
XP_008373768.3, XM_008375546.3
XP_028960872.1, XM_029105039.1
XP_028960873.1, XM_029105040.1
XP_008340681.1, XM_008342459.3
XP_028947206.1, XM_029091373.1
XP_008356170.3, XM_008357948.3
XP_008386471.1, XM_008388249.3
XP_008351923.2, XM_008353701.3
XP_008383030.1, XM_008384808.3
XP_008383031.1, XM_008384809.3
XP_028959357.1, XM_029103524.1
XP_028965853.1, XM_029110020.1
XP_008392433.2, XM_008394211.3
XP_028947934.1, XM_029092101.1
XP_028947935.1, XM_029092102.1
XP_028947936.1, XM_029092103.1
XP_028947937.1, XM_029092104.1
XP_028948935.1, XM_029093102.1
XP_028948936.1, XM_029093103.1
XP_008364590.1, XM_008366368.3
XP_028949731.1, XM_029093898.1
XP_008349006.3, XM_008350784.3
XP_008337745.1, XM_008339523.3
XP_008388359.2, XM_008390137.3
XP_017178855.1, XM_017323366.2
XP_008356380.1, XM_008358158.3
XP_028965475.1, XM_029109642.1
XP_028965476.1, XM_029109643.1
XP_008380606.1, XM_008382384.3
XP_008352635.1, XM_008354413.3
XP_008391357.1, XM_008393135.3
XP_008364251.2, XM_008366029.3
XP_008383092.1, XM_008384870.3
XP_008375357.1, XM_008377135.3
XP_008374006.1, XM_008375784.3
XP_008382563.2, XM_008384341.3
XP_008393802.2, XM_008395580.3
XP_008375778.2, XM_008377556.3
XP_008372075.1, XM_008373853.3
XP_028958114.1, XM_029102281.1
XP_028958115.1, XM_029102282.1
XP_028958116.1, XM_029102283.1
XP_028958117.1, XM_029102284.1
XP_008385686.1, XM_008387464.3
XP_008368908.1, XM_008370686.3
XP_008376293.2, XM_008378071.3
XP_008377482.2, XM_008379260.3
XP_008379390.1, XM_008381168.3
XP_008386631.2, XM_008388409.3
XP_028956224.1, XM_029100391.1
XP_008343218.1, XM_008344996.3
XP_008351936.2, XM_008353714.3
XP_008376092.1, XM_008377870.3
XP_008386556.1, XM_008388334.3
XP_028946618.1, XM_029090785.1
XP_008355749.2, XM_008357527.3
XP_028945594.1, XM_029089761.1
XP_008351850.2, XM_008353628.3
XP_008374556.1, XM_008376334.3
XP_017183909.2, XM_017328420.2
XP_028953002.1, XM_029097169.1
XP_008379122.2, XM_008380900.3
XP_028963474.1, XM_029107641.1
XP_028963475.1, XM_029107642.1
XP_008384314.1, XM_008386092.3
XP_028956546.1, XM_029100713.1
XP_028956547.1, XM_029100714.1
XP_028962081.1, XM_029106248.1
XP_008382855.1, XM_008384633.3
XP_028958430.1, XM_029102597.1
XP_008340104.1, XM_008341882.3
XP_008389727.1, XM_008391505.3
XP_008339715.2, XM_008341493.3
XP_008389323.2, XM_008391101.3
XP_028947116.1, XM_029091283.1
XP_008389413.1, XM_008391191.3
XP_028948910.1, XM_029093077.1
XP_028961482.1, XM_029105649.1
XP_008340566.1, XM_008342344.2
XP_008390408.1, XM_008392186.3
XP_008379195.2, XM_008380973.3
XP_028953382.1, XM_029097549.1
XP_028953384.1, XM_029097551.1
XP_008388407.1, XM_008390185.3
XP_008388408.1, XM_008390186.3
XP_008388409.1, XM_008390187.3
XP_028957190.1, XM_029101357.1
XP_008353932.2, XM_008355710.3
XP_008383993.1, XM_008385771.2
XP_008374605.1, XM_008376383.3
XP_008374606.1, XM_008376384.3
XP_008393210.1, XM_008394988.3
XP_017188561.1, XM_017333072.2
XP_008359741.1, XM_008361519.3
XP_008363866.2, XM_008365644.3
XP_008356560.2, XM_008358338.3
XP_008367377.1, XM_008369155.2
XP_008391716.1, XM_008393494.3
XP_017178023.1, XM_017322534.2
XP_028946368.1, XM_029090535.1
XP_008366741.2, XM_008368519.3
XP_017189097.2, XM_017333608.2
XP_028962387.1, XM_029106554.1
XP_008337632.2, XM_008339410.3
XP_008382331.1, XM_008384109.3
XP_028959235.1, XM_029103402.1
XP_008382423.1, XM_008384201.3
XP_008368589.3, XM_008370367.3
XP_028947219.1, XM_029091386.1
XP_028951671.1, XM_029095838.1
XP_008342307.2, XM_008344085.3
XP_008369667.1, XM_008371445.3
XP_008345787.1, XM_008347565.3
XP_028954035.1, XM_029098202.1
XP_008384263.2, XM_008386041.3
XP_008338925.2, XM_008340703.3
XP_008378562.2, XM_008380340.3
XP_008366468.1, XM_008368246.2
XP_008370468.1, XM_008372246.3
XP_008376775.1, XM_008378553.3
XP_008381275.1, XM_008383053.3
XP_028947384.1, XM_029091551.1
XP_028954928.1, XM_029099095.1
XP_008352640.1, XM_008354418.3
XP_017182281.2, XM_017326792.2
XP_028959784.1, XM_029103951.1
XP_008346345.2, XM_008348123.3
XP_008374191.2, XM_008375969.3
XP_008352003.2, XM_008353781.3
XP_008391187.2, XM_008392965.3
XP_008350812.1, XM_008352590.3
XP_008338279.2, XM_008340057.3
XP_008340559.2, XM_008342337.2
XP_008363929.2, XM_008365707.3
XP_028951171.1, XM_029095338.1
XP_008345025.2, XM_008346803.3
XP_028944698.1, XM_029088865.1
XP_008386204.2, XM_008387982.3
XP_028947890.1, XM_029092057.1
XP_028959811.1, XM_029103978.1
XP_028959812.1, XM_029103979.1
XP_028959813.1, XM_029103980.1
XP_028959814.1, XM_029103981.1
XP_008382560.2, XM_008384338.3
XP_008340222.1, XM_008342000.2
XP_008389865.1, XM_008391643.3
XP_008372503.2, XM_008374281.3
XP_008393972.2, XM_008395750.3
XP_017179671.2, XM_017324182.2
XP_008340279.1, XM_008342057.3
XP_028949719.1, XM_029093886.1
XP_028949720.1, XM_029093887.1
XP_028950535.1, XM_029094702.1
NP_001315934.1, NM_001329005.1
XP_008352288.2, XM_008354066.3
XP_008340606.1, XM_008342384.3
XP_008340607.1, XM_008342385.3
XP_008390543.1, XM_008392321.3
XP_028947125.1, XM_029091292.1
XP_008342892.2, XM_008344670.3
XP_008372848.1, XM_008374626.3
XP_017186204.2, XM_017330715.2
XP_008364639.2, XM_008366417.3
XP_008382554.1, XM_008384332.3
XP_008357959.2, XM_008359737.3
XP_008362299.2, XM_008364077.3
XP_008370499.2, XM_008372277.3
XP_028945758.1, XM_029089925.1
XP_028945759.1, XM_029089926.1
XP_017187013.2, XM_017331524.2
XP_028945018.1, XM_029089185.1
XP_008380471.1, XM_008382249.3
XP_008386031.2, XM_008387809.3
XP_028950204.1, XM_029094371.1
XP_028949738.1, XM_029093905.1
XP_028949739.1, XM_029093906.1
XP_028949740.1, XM_029093907.1
XP_028949741.1, XM_029093908.1
XP_028963216.1, XM_029107383.1
XP_008354892.1, XM_008356670.3
XP_008375373.1, XM_008377151.3
XP_008370205.2, XM_008371983.3
XP_008388302.1, XM_008390080.3
XP_008370319.2, XM_008372097.3
XP_008388412.2, XM_008390190.3
XP_008392557.1, XM_008394335.3
XP_028948460.1, XM_029092627.1
XP_008339602.1, XM_008341380.3
XP_028947616.1, XM_029091783.1
XP_008337995.2, XM_008339773.3
XP_008394012.2, XM_008395790.3
XP_008341026.2, XM_008342804.3
XP_017186426.2, XM_017330937.2
XP_008370547.1, XM_008372325.3
XP_008371825.1, XM_008373603.3
XP_008368427.2, XM_008370205.3
XP_008359492.1, XM_008361270.3
XP_008391818.2, XM_008393596.3
XP_008372464.2, XM_008374242.3
XP_008382641.2, XM_008384419.3
XP_008387183.2, XM_008388961.3
XP_028950912.1, XM_029095079.1
XP_008376810.2, XM_008378588.3
XP_008381518.2, XM_008383296.3
XP_008341624.1, XM_008343402.2
XP_028963675.1, XM_029107842.1
XP_008369285.1, XM_008371063.3
XP_028954966.1, XM_029099133.1
XP_008384016.2, XM_008385794.3
XP_008392563.3, XM_008394341.3
XP_008376574.1, XM_008378352.3
XP_028959644.1, XM_029103811.1
XP_008369271.1, XM_008371049.3
XP_028957767.1, XM_029101934.1
XP_028957768.1, XM_029101935.1
XP_028961774.1, XM_029105941.1
XP_008381001.1, XM_008382779.3
XP_008382008.1, XM_008383786.3
XP_008355234.2, XM_008357012.3
XP_008388233.2, XM_008390011.3
XP_008375241.2, XM_008377019.3
XP_008340202.2, XM_008341980.3
XP_008350955.2, XM_008352733.3
XP_008373502.2, XM_008375280.3
XP_008373500.2, XM_008375278.3
XP_008373877.1, XM_008375655.3
XP_028956875.1, XM_029101042.1
XP_028960416.1, XM_029104583.1
XP_008352777.1, XM_008354555.3
XP_008381815.2, XM_008383593.3
XP_008342604.3, XM_008344382.3
XP_008344628.2, XM_008346406.3
XP_008372227.1, XM_008374005.3
XP_008383416.1, XM_008385194.3
XP_008373040.2, XM_008374818.3
XP_008339632.1, XM_008341410.3
